OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
286606,1329865,999999,2022-11-05,2022-11-09,USD
286607,1633781,999999,2022-11-05,2022-11-07,USD
286800,1433284,999999,2022-11-07,2022-11-11,USD
286801,223323,100,2022-11-07,2022-11-07,CAD
286802,980850,999999,2022-11-07,2022-11-09,GBP
286900,2060249,450,2022-11-08,2022-11-08,USD
286901,1223244,440,2022-11-08,2022-11-08,USD
286902,1208718,999999,2022-11-08,2022-11-10,USD
286903,545649,240,2022-11-08,2022-11-08,EUR
287000,596115,999999,2022-11-09,2022-11-12,EUR
287001,1887360,440,2022-11-09,2022-11-09,USD
287002,247844,90,2022-11-09,2022-11-09,CAD
287003,1968135,510,2022-11-09,2022-11-09,USD
287004,1295570,999999,2022-11-09,2022-11-11,USD
287100,1953768,500,2022-11-10,2022-11-10,USD
287101,1416016,650,2022-11-10,2022-11-10,USD
287102,127135,999999,2022-11-10,2022-11-13,AUD
287103,1101264,400,2022-11-10,2022-11-10,GBP
287104,123879,999999,2022-11-10,2022-11-13,AUD
287105,6949,999999,2022-11-10,2022-11-14,AUD
287200,1619925,999999,2022-11-11,2022-11-13,USD
287201,2043161,660,2022-11-11,2022-11-11,USD
287202,1284757,999999,2022-11-11,2022-11-15,USD
287203,1318779,480,2022-11-11,2022-11-11,USD
287300,926676,360,2022-11-12,2022-11-12,GBP
287301,124602,999999,2022-11-12,2022-11-17,AUD
287302,1391554,430,2022-11-12,2022-11-12,USD
287303,1824998,999999,2022-11-12,2022-11-17,USD
287304,1603873,999999,2022-11-12,2022-11-16,USD
287305,1301627,670,2022-11-12,2022-11-12,USD
287306,1735675,999999,2022-11-12,2022-11-15,USD
287307,623128,150,2022-11-12,2022-11-12,EUR
287500,1653320,999999,2022-11-14,2022-11-16,USD
287501,563199,999999,2022-11-14,2022-11-17,EUR
287502,353806,90,2022-11-14,2022-11-14,CAD
287600,892346,330,2022-11-15,2022-11-15,EUR
287601,247871,100,2022-11-15,2022-11-15,CAD
287602,1625532,999999,2022-11-15,2022-11-17,USD
287603,1606346,999999,2022-11-15,2022-11-17,USD
287700,225939,999999,2022-11-16,2022-11-22,CAD
287701,1448608,440,2022-11-16,2022-11-16,USD
287702,583131,999999,2022-11-16,2022-11-23,EUR
287703,254374,999999,2022-11-16,2022-11-19,CAD
287704,1831154,610,2022-11-16,2022-11-16,USD
287800,2083695,540,2022-11-17,2022-11-17,USD
287801,1288807,999999,2022-11-17,2022-11-20,USD
287802,366852,74,2022-11-17,2022-11-17,CAD
287803,1802400,999999,2022-11-17,2022-11-19,USD
287804,380662,90,2022-11-17,2022-11-17,CAD
287805,564131,999999,2022-11-17,2022-11-21,EUR
287900,1271128,999999,2022-11-18,2022-11-24,USD
287901,1908698,999999,2022-11-18,2022-11-22,USD
287902,1840413,620,2022-11-18,2022-11-18,USD
287903,982812,400,2022-11-18,2022-11-18,GBP
288000,461854,210,2022-11-19,2022-11-19,EUR
288001,1922992,500,2022-11-19,2022-11-19,USD
288002,417898,190,2022-11-19,2022-11-19,EUR
288003,1288629,480,2022-11-19,2022-11-19,USD
288004,873843,330,2022-11-19,2022-11-19,EUR
288005,1461476,550,2022-11-19,2022-11-19,USD
288006,202927,74,2022-11-19,2022-11-19,CAD
288200,1659142,660,2022-11-21,2022-11-21,USD
288201,1500302,550,2022-11-21,2022-11-21,USD
288202,336061,74,2022-11-21,2022-11-21,CAD
288300,1038099,999999,2022-11-22,2022-11-27,GBP
288301,525142,270,2022-11-22,2022-11-22,EUR
288302,1577929,999999,2022-11-22,2022-11-25,USD
288303,657983,999999,2022-11-22,2022-11-25,EUR
288400,138926,50,2022-11-23,2022-11-23,AUD
288401,1496136,510,2022-11-23,2022-11-23,USD
288402,1419857,999999,2022-11-23,2022-11-25,USD
288403,77951,999999,2022-11-23,2022-11-26,AUD
288404,1765832,999999,2022-11-23,2022-11-25,USD
288500,1985156,999999,2022-11-24,2022-11-29,USD
288501,1724842,560,2022-11-24,2022-11-24,USD
288502,58383,50,2022-11-24,2022-11-24,AUD
288503,1261126,999999,2022-11-24,2022-11-29,USD
288504,1906718,500,2022-11-24,2022-11-24,USD
288505,455239,260,2022-11-24,2022-11-24,EUR
288600,809493,999999,2022-11-25,2022-11-29,EUR
288601,575829,999999,2022-11-25,2022-11-30,EUR
288602,519987,999999,2022-11-25,2022-11-29,EUR
288603,354371,999999,2022-11-25,2022-11-28,CAD
288700,299548,80,2022-11-26,2022-11-26,CAD
288701,1465997,999999,2022-11-26,2022-12-02,USD
288702,345823,90,2022-11-26,2022-11-26,CAD
288703,744241,300,2022-11-26,2022-11-26,EUR
288704,1778004,999999,2022-11-26,2022-11-29,USD
288705,479990,999999,2022-11-26,2022-11-28,EUR
288706,1576856,590,2022-11-26,2022-11-26,USD
288900,1424766,440,2022-11-28,2022-11-28,USD
288901,945965,999999,2022-11-28,2022-12-02,GBP
288902,1967152,550,2022-11-28,2022-11-28,USD
289000,509195,999999,2022-11-29,2022-12-02,EUR
289001,1847862,510,2022-11-29,2022-11-29,USD
289002,472436,999999,2022-11-29,2022-12-01,EUR
289003,1337924,999999,2022-11-29,2022-12-02,USD
289100,1763805,650,2022-11-30,2022-11-30,USD
289101,778825,999999,2022-11-30,2022-12-01,EUR
289102,578215,230,2022-11-30,2022-11-30,EUR
289103,1929959,999999,2022-11-30,2022-12-04,USD
289104,327392,999999,2022-11-30,2022-12-04,CAD
289200,1315731,999999,2022-12-01,2022-12-04,USD
289201,1130232,390,2022-12-01,2022-12-01,GBP
289202,1670402,999999,2022-12-01,2022-12-03,USD
289203,2007396,999999,2022-12-01,2022-12-06,USD
289204,1690635,999999,2022-12-01,2022-12-04,USD
289205,1370474,999999,2022-12-01,2022-12-06,USD
289300,934477,390,2022-12-02,2022-12-02,GBP
289301,789131,290,2022-12-02,2022-12-02,EUR
289302,280445,999999,2022-12-02,2022-12-05,CAD
289303,1885308,500,2022-12-02,2022-12-02,USD
289400,131210,999999,2022-12-03,2022-12-06,AUD
289401,2030241,999999,2022-12-03,2022-12-05,USD
289402,1570025,999999,2022-12-03,2022-12-05,USD
289403,407122,270,2022-12-03,2022-12-03,EUR
289404,1769097,450,2022-12-03,2022-12-03,USD
289405,1445223,605,2022-12-03,2022-12-03,USD
289406,1899691,999999,2022-12-03,2022-12-05,USD
289600,875911,999999,2022-12-05,2022-12-07,EUR
289601,1879510,999999,2022-12-05,2022-12-09,USD
289602,426319,190,2022-12-05,2022-12-05,EUR
289700,216176,999999,2022-12-06,2022-12-08,CAD
289701,622265,999999,2022-12-06,2022-12-13,EUR
289702,502515,999999,2022-12-06,2022-12-08,EUR
289703,268409,90,2022-12-06,2022-12-06,CAD
289800,1574465,660,2022-12-07,2022-12-07,USD
289801,47052,35,2022-12-07,2022-12-07,AUD
289802,1822027,999999,2022-12-07,2022-12-09,USD
289803,282279,999999,2022-12-07,2022-12-10,CAD
289804,1622182,450,2022-12-07,2022-12-07,USD
289900,1225372,999999,2022-12-08,2022-12-13,USD
289901,1227509,999999,2022-12-08,2022-12-13,USD
289902,2071167,999999,2022-12-08,2022-12-12,USD
289903,703687,999999,2022-12-08,2022-12-10,EUR
289904,1275029,999999,2022-12-08,2022-12-10,USD
289905,1611572,999999,2022-12-08,2022-12-11,USD
290000,537092,255,2022-12-09,2022-12-09,EUR
290001,344608,999999,2022-12-09,2022-12-10,CAD
290002,1522943,999999,2022-12-09,2022-12-13,USD
290003,1364677,999999,2022-12-09,2022-12-12,USD
290100,1432289,999999,2022-12-10,2022-12-17,USD
290101,1409882,540,2022-12-10,2022-12-10,USD
290102,540198,999999,2022-12-10,2022-12-11,EUR
290103,1007700,390,2022-12-10,2022-12-10,GBP
290104,536508,255,2022-12-10,2022-12-10,EUR
290105,465746,999999,2022-12-10,2022-12-11,EUR
290106,1265975,999999,2022-12-10,2022-12-11,USD
290300,926810,999999,2022-12-12,2022-12-16,GBP
290301,1678285,470,2022-12-12,2022-12-12,USD
290302,201623,999999,2022-12-12,2022-12-17,CAD
290400,125217,35,2022-12-13,2022-12-13,AUD
290401,2077683,999999,2022-12-13,2022-12-16,USD
290402,374481,100,2022-12-13,2022-12-13,CAD
290403,2051432,999999,2022-12-13,2022-12-16,USD
290500,1733555,999999,2022-12-14,2022-12-15,USD
290501,703687,290,2022-12-14,2022-12-14,EUR
290502,1511898,999999,2022-12-14,2022-12-16,USD
290503,1514198,999999,2022-12-14,2022-12-16,USD
290504,594721,999999,2022-12-14,2022-12-16,EUR
290505,1193584,380,2022-12-14,2022-12-14,GBP
290600,726087,999999,2022-12-15,2022-12-19,EUR
290601,2022539,999999,2022-12-15,2022-12-17,USD
290602,1682855,999999,2022-12-15,2022-12-18,USD
290603,1628311,999999,2022-12-15,2022-12-18,USD
290604,1053336,999999,2022-12-15,2022-12-17,GBP
290605,1273628,999999,2022-12-15,2022-12-19,USD
290606,1945130,999999,2022-12-15,2022-12-22,USD
290700,322706,999999,2022-12-16,2022-12-19,CAD
290701,56128,999999,2022-12-16,2022-12-17,AUD
290702,1805115,530,2022-12-16,2022-12-16,USD
290703,1564704,999999,2022-12-16,2022-12-19,USD
290800,2098401,999999,2022-12-17,2022-12-21,USD
290801,1257368,999999,2022-12-17,2022-12-20,USD
290802,805917,340,2022-12-17,2022-12-17,EUR
290803,573058,270,2022-12-17,2022-12-17,EUR
290804,817051,999999,2022-12-17,2022-12-21,EUR
290805,521600,270,2022-12-17,2022-12-17,EUR
290806,1425166,999999,2022-12-17,2022-12-22,USD
290807,852820,999999,2022-12-17,2022-12-20,EUR
290808,739971,290,2022-12-17,2022-12-17,EUR
291000,545333,999999,2022-12-19,2022-12-22,EUR
291001,2054599,999999,2022-12-19,2022-12-21,USD
291002,702542,290,2022-12-19,2022-12-19,EUR
291003,1267984,430,2022-12-19,2022-12-19,USD
291100,1799679,490,2022-12-20,2022-12-20,USD
291101,1716806,590,2022-12-20,2022-12-20,USD
291102,1686984,500,2022-12-20,2022-12-20,USD
291103,1956811,999999,2022-12-20,2022-12-23,USD
291104,474735,220,2022-12-20,2022-12-20,EUR
291200,1300797,999999,2022-12-21,2022-12-23,USD
291201,95927,999999,2022-12-21,2022-12-22,AUD
291202,880920,310,2022-12-21,2022-12-21,EUR
291203,1348540,999999,2022-12-21,2022-12-22,USD
291204,1266073,490,2022-12-21,2022-12-21,USD
291205,516287,230,2022-12-21,2022-12-21,EUR
291206,1905182,999999,2022-12-21,2022-12-25,USD
291300,655905,120,2022-12-22,2022-12-22,EUR
291301,1779086,999999,2022-12-22,2022-12-25,USD
291302,1917779,605,2022-12-22,2022-12-22,USD
291303,783110,999999,2022-12-22,2022-12-25,EUR
291304,1425905,999999,2022-12-22,2022-12-27,USD
291305,407370,999999,2022-12-22,2022-12-23,EUR
291306,605430,120,2022-12-22,2022-12-22,EUR
291307,892304,999999,2022-12-22,2022-12-25,EUR
291400,68385,999999,2022-12-23,2022-12-27,AUD
291401,2095886,999999,2022-12-23,2022-12-26,USD
291402,596194,999999,2022-12-23,2022-12-28,EUR
291403,1699408,450,2022-12-23,2022-12-23,USD
291404,393543,999999,2022-12-23,2022-12-25,CAD
291500,1228838,610,2022-12-24,2022-12-24,USD
291501,20596,999999,2022-12-24,2022-12-29,AUD
291502,1926199,999999,2022-12-24,2022-12-26,USD
291503,2099067,999999,2022-12-24,2022-12-26,USD
291504,1699000,999999,2022-12-24,2022-12-30,USD
291505,1303394,999999,2022-12-24,2022-12-25,USD
291506,1680792,999999,2022-12-24,2022-12-27,USD
291507,1799508,450,2022-12-24,2022-12-24,USD
291508,331008,999999,2022-12-24,2022-12-26,CAD
291509,633923,999999,2022-12-24,2022-12-28,EUR
291700,371421,999999,2022-12-26,2023-01-01,CAD
291701,1880755,999999,2022-12-26,2022-12-30,USD
291702,1721229,999999,2022-12-26,2022-12-29,USD
291703,1794498,999999,2022-12-26,2023-01-01,USD
291800,2025576,530,2022-12-27,2022-12-27,USD
291801,744152,999999,2022-12-27,2022-12-31,EUR
291802,1956157,999999,2022-12-27,2022-12-29,USD
291803,1921988,605,2022-12-27,2022-12-27,USD
291804,1113901,370,2022-12-27,2022-12-27,GBP
291805,1290134,540,2022-12-27,2022-12-27,USD
291900,1965932,999999,2022-12-28,2023-01-02,USD
291901,200165,999999,2022-12-28,2022-12-29,CAD
291902,1438946,999999,2022-12-28,2022-12-30,USD
291904,1925655,999999,2022-12-28,2022-12-31,USD
291905,371187,80,2022-12-28,2022-12-28,CAD
291906,1015450,999999,2022-12-28,2022-12-30,GBP
291907,1345359,440,2022-12-28,2022-12-28,USD
292000,596241,210,2022-12-29,2022-12-29,EUR
292001,873795,999999,2022-12-29,2023-01-02,EUR
292002,1586354,999999,2022-12-29,2023-01-05,USD
292003,2000601,999999,2022-12-29,2022-12-31,USD
292004,548623,999999,2022-12-29,2022-12-31,EUR
292005,1823124,999999,2022-12-29,2022-12-31,USD
292006,1523789,999999,2022-12-29,2022-12-31,USD
292007,1024834,400,2022-12-29,2022-12-29,GBP
292100,1633781,999999,2022-12-30,2022-12-31,USD
292101,1733325,999999,2022-12-30,2023-01-02,USD
292102,349085,90,2022-12-30,2022-12-30,CAD
292103,149435,40,2022-12-30,2022-12-30,AUD
292104,80498,999999,2022-12-30,2023-01-01,AUD
292200,2045769,650,2022-12-31,2022-12-31,USD
292201,1836212,500,2022-12-31,2022-12-31,USD
292202,2062332,570,2022-12-31,2022-12-31,USD
292203,1391443,490,2022-12-31,2022-12-31,USD
292204,1552277,585,2022-12-31,2022-12-31,USD
292205,1128557,999999,2022-12-31,2023-01-04,GBP
292206,1227589,490,2022-12-31,2022-12-31,USD
292207,1778590,999999,2022-12-31,2023-01-06,USD
292208,35108,999999,2022-12-31,2023-01-06,AUD
292209,1996179,999999,2022-12-31,2023-01-02,USD
292400,1246650,999999,2023-01-02,2023-01-06,USD
292401,836028,999999,2023-01-02,2023-01-04,EUR
292402,1252615,999999,2023-01-02,2023-01-05,USD
292403,765045,999999,2023-01-02,2023-01-05,EUR
292500,1866085,999999,2023-01-03,2023-01-06,USD
292501,439044,999999,2023-01-03,2023-01-04,EUR
292502,478710,999999,2023-01-03,2023-01-08,EUR
292503,1649619,490,2023-01-03,2023-01-03,USD
292504,1959695,999999,2023-01-03,2023-01-05,USD
292600,572401,999999,2023-01-04,2023-01-06,EUR
292601,1875575,999999,2023-01-04,2023-01-08,USD
292602,1820940,999999,2023-01-04,2023-01-08,USD
292603,1020373,999999,2023-01-04,2023-01-07,GBP
292604,142727,999999,2023-01-04,2023-01-08,AUD
292605,361180,999999,2023-01-04,2023-01-07,CAD
292606,1733753,480,2023-01-04,2023-01-04,USD
292700,1244271,480,2023-01-05,2023-01-05,USD
292701,1429736,999999,2023-01-05,2023-01-06,USD
292702,332280,999999,2023-01-05,2023-01-09,CAD
292703,524600,270,2023-01-05,2023-01-05,EUR
292704,240689,999999,2023-01-05,2023-01-09,CAD
292705,1158156,999999,2023-01-05,2023-01-10,GBP
292706,1687366,999999,2023-01-05,2023-01-08,USD
292800,1572543,999999,2023-01-06,2023-01-07,USD
292801,540566,999999,2023-01-06,2023-01-08,EUR
292802,1241769,670,2023-01-06,2023-01-06,USD
292803,2036215,500,2023-01-06,2023-01-06,USD
292900,926573,420,2023-01-07,2023-01-07,GBP
292901,1729221,999999,2023-01-07,2023-01-10,USD
292902,518139,999999,2023-01-07,2023-01-13,EUR
292903,227457,999999,2023-01-07,2023-01-09,CAD
292904,1421388,999999,2023-01-07,2023-01-09,USD
292905,900470,999999,2023-01-07,2023-01-09,GBP
292906,1780531,560,2023-01-07,2023-01-07,USD
293100,1617306,999999,2023-01-09,2023-01-14,USD
293101,384205,100,2023-01-09,2023-01-09,CAD
293102,93016,999999,2023-01-09,2023-01-14,AUD
293200,875548,330,2023-01-10,2023-01-10,EUR
293201,187841,999999,2023-01-10,2023-01-13,AUD
293202,391302,100,2023-01-10,2023-01-10,CAD
293203,1832467,999999,2023-01-10,2023-01-13,USD
293300,284576,999999,2023-01-11,2023-01-14,CAD
293301,2074052,999999,2023-01-11,2023-01-13,USD
293302,1801215,610,2023-01-11,2023-01-11,USD
293303,547940,999999,2023-01-11,2023-01-14,EUR
293304,1507236,999999,2023-01-11,2023-01-14,USD
293400,1766386,670,2023-01-12,2023-01-12,USD
293401,834445,310,2023-01-12,2023-01-12,EUR
293402,568774,210,2023-01-12,2023-01-12,EUR
293403,2070643,999999,2023-01-12,2023-01-15,USD
293404,1091311,420,2023-01-12,2023-01-12,GBP
293500,1880333,999999,2023-01-13,2023-01-15,USD
293501,1892164,500,2023-01-13,2023-01-13,USD
293502,2059525,470,2023-01-13,2023-01-13,USD
293600,525930,270,2023-01-14,2023-01-14,EUR
293601,1479808,540,2023-01-14,2023-01-14,USD
293602,1495941,610,2023-01-14,2023-01-14,USD
293603,1977948,999999,2023-01-14,2023-01-20,USD
293604,1656611,999999,2023-01-14,2023-01-21,USD
293605,1357618,585,2023-01-14,2023-01-14,USD
293606,752954,300,2023-01-14,2023-01-14,EUR
293800,1776830,610,2023-01-16,2023-01-16,USD
293801,1122761,999999,2023-01-16,2023-01-21,GBP
293900,952278,999999,2023-01-17,2023-01-19,GBP
293901,910183,360,2023-01-17,2023-01-17,GBP
293902,820944,999999,2023-01-17,2023-01-20,EUR
294000,109348,999999,2023-01-18,2023-01-21,AUD
294001,188362,999999,2023-01-18,2023-01-21,AUD
294002,623525,160,2023-01-18,2023-01-18,EUR
294003,1444847,610,2023-01-18,2023-01-18,USD
294004,1503021,999999,2023-01-18,2023-01-21,USD
294100,1968036,999999,2023-01-19,2023-01-20,USD
294101,331704,999999,2023-01-19,2023-01-21,CAD
294102,828608,330,2023-01-19,2023-01-19,EUR
294103,2001485,550,2023-01-19,2023-01-19,USD
294104,1958930,999999,2023-01-19,2023-01-25,USD
294200,896129,999999,2023-01-20,2023-01-23,EUR
294201,521600,270,2023-01-20,2023-01-20,EUR
294202,1281031,670,2023-01-20,2023-01-20,USD
294300,390628,74,2023-01-21,2023-01-21,CAD
294301,1793742,585,2023-01-21,2023-01-21,USD
294302,840747,999999,2023-01-21,2023-01-24,EUR
294303,2089235,999999,2023-01-21,2023-01-23,USD
294304,1644291,540,2023-01-21,2023-01-21,USD
294305,477199,999999,2023-01-21,2023-01-22,EUR
294306,1852861,530,2023-01-21,2023-01-21,USD
294500,1424072,999999,2023-01-23,2023-01-26,USD
294501,2099336,999999,2023-01-23,2023-01-25,USD
294600,403269,999999,2023-01-24,2023-01-27,EUR
294601,1552574,999999,2023-01-24,2023-01-27,USD
294602,1615657,999999,2023-01-24,2023-01-29,USD
294700,2051390,590,2023-01-25,2023-01-25,USD
294701,1139729,999999,2023-01-25,2023-01-26,GBP
294702,1727637,650,2023-01-25,2023-01-25,USD
294703,1779821,500,2023-01-25,2023-01-25,USD
294704,819361,310,2023-01-25,2023-01-25,EUR
294800,1757639,999999,2023-01-26,2023-01-28,USD
294801,31120,999999,2023-01-26,2023-01-29,AUD
294802,296406,74,2023-01-26,2023-01-26,CAD
294803,402129,999999,2023-01-26,2023-01-28,EUR
294804,845045,999999,2023-01-26,2023-01-30,EUR
294900,1127498,999999,2023-01-27,2023-01-30,GBP
294901,1907562,999999,2023-01-27,2023-01-30,USD
294902,1449373,585,2023-01-27,2023-01-27,USD
295000,28764,999999,2023-01-28,2023-01-30,AUD
295001,1457534,670,2023-01-28,2023-01-28,USD
295002,846666,340,2023-01-28,2023-01-28,EUR
295003,1415368,999999,2023-01-28,2023-02-01,USD
295004,1245292,999999,2023-01-28,2023-01-30,USD
295005,1127068,400,2023-01-28,2023-01-28,GBP
295006,29761,999999,2023-01-28,2023-01-30,AUD
295200,896246,999999,2023-01-30,2023-01-31,EUR
295201,39436,60,2023-01-30,2023-01-30,AUD
295300,201351,999999,2023-01-31,2023-02-05,CAD
295301,1545865,999999,2023-01-31,2023-02-04,USD
295302,2008421,999999,2023-01-31,2023-02-01,USD
295400,1819698,610,2023-02-01,2023-02-01,USD
295401,749518,999999,2023-02-01,2023-02-03,EUR
295402,1558414,999999,2023-02-01,2023-02-07,USD
295403,1729700,530,2023-02-01,2023-02-01,USD
295404,1829472,999999,2023-02-01,2023-02-04,USD
295500,1201842,999999,2023-02-02,2023-02-07,USD
295501,566659,999999,2023-02-02,2023-02-04,EUR
295502,1429453,999999,2023-02-02,2023-02-06,USD
295503,1064818,999999,2023-02-02,2023-02-04,GBP
295504,684784,999999,2023-02-02,2023-02-03,EUR
295600,518286,230,2023-02-03,2023-02-03,EUR
295601,1538757,530,2023-02-03,2023-02-03,USD
295602,1164643,400,2023-02-03,2023-02-03,GBP
295700,1447520,999999,2023-02-04,2023-02-06,USD
295701,1072546,999999,2023-02-04,2023-02-05,GBP
295702,1305808,999999,2023-02-04,2023-02-07,USD
295703,891903,999999,2023-02-04,2023-02-06,EUR
295704,1577532,999999,2023-02-04,2023-02-05,USD
295705,505078,190,2023-02-04,2023-02-04,EUR
295706,2034134,650,2023-02-04,2023-02-04,USD
295900,690275,999999,2023-02-06,2023-02-08,EUR
295901,376271,80,2023-02-06,2023-02-06,CAD
296000,69228,10,2023-02-07,2023-02-07,AUD
296001,90191,10,2023-02-07,2023-02-07,AUD
296002,1988350,605,2023-02-07,2023-02-07,USD
296100,1378905,999999,2023-02-08,2023-02-10,USD
296101,1821049,999999,2023-02-08,2023-02-10,USD
296102,227608,100,2023-02-08,2023-02-08,CAD
296103,1470026,999999,2023-02-08,2023-02-10,USD
296104,868425,999999,2023-02-08,2023-02-10,EUR
296200,757948,999999,2023-02-09,2023-02-12,EUR
296201,2087762,650,2023-02-09,2023-02-09,USD
296202,1657664,999999,2023-02-09,2023-02-14,USD
296203,1577400,620,2023-02-09,2023-02-09,USD
296204,810447,999999,2023-02-09,2023-02-10,EUR
296300,238740,90,2023-02-10,2023-02-10,CAD
296301,1569832,999999,2023-02-10,2023-02-11,USD
296302,83156,999999,2023-02-10,2023-02-11,AUD
296400,1542190,999999,2023-02-11,2023-02-14,USD
296401,109440,999999,2023-02-11,2023-02-13,AUD
296402,1218893,999999,2023-02-11,2023-02-14,USD
296403,1160216,390,2023-02-11,2023-02-11,GBP
296404,1665049,999999,2023-02-11,2023-02-15,USD
296405,897398,999999,2023-02-11,2023-02-12,EUR
296406,1950479,999999,2023-02-11,2023-02-15,USD
296407,400887,230,2023-02-11,2023-02-11,EUR
296600,470438,220,2023-02-13,2023-02-13,EUR
296601,1550274,999999,2023-02-13,2023-02-17,USD
296602,823319,330,2023-02-13,2023-02-13,EUR
296603,1109186,999999,2023-02-13,2023-02-16,GBP
296700,1389973,470,2023-02-14,2023-02-14,USD
296701,863558,999999,2023-02-14,2023-02-15,EUR
296702,322099,999999,2023-02-14,2023-02-16,CAD
296703,36925,60,2023-02-14,2023-02-14,AUD
296704,2093871,590,2023-02-14,2023-02-14,USD
296705,254266,80,2023-02-14,2023-02-14,CAD
296800,1205805,999999,2023-02-15,2023-02-16,USD
296801,1716137,999999,2023-02-15,2023-02-17,USD
296802,949889,390,2023-02-15,2023-02-15,GBP
296803,536719,999999,2023-02-15,2023-02-18,EUR
296804,328591,999999,2023-02-15,2023-02-18,CAD
296805,1391987,470,2023-02-15,2023-02-15,USD
296806,1755323,999999,2023-02-15,2023-02-20,USD
296807,356198,999999,2023-02-15,2023-02-19,CAD
296808,943103,360,2023-02-15,2023-02-15,GBP
296900,688408,999999,2023-02-16,2023-02-20,EUR
296901,1180729,420,2023-02-16,2023-02-16,GBP
296902,928951,999999,2023-02-16,2023-02-17,GBP
296903,1798305,999999,2023-02-16,2023-02-18,USD
296904,1432627,470,2023-02-16,2023-02-16,USD
296905,467482,260,2023-02-16,2023-02-16,EUR
296906,499464,999999,2023-02-16,2023-02-18,EUR
296907,1974128,450,2023-02-16,2023-02-16,USD
296908,1380056,999999,2023-02-16,2023-02-19,USD
296909,376957,999999,2023-02-16,2023-02-17,CAD
296910,1958107,999999,2023-02-16,2023-02-20,USD
297000,39520,999999,2023-02-17,2023-02-19,AUD
297001,1624426,999999,2023-02-17,2023-02-19,USD
297002,231498,100,2023-02-17,2023-02-17,CAD
297003,1745292,999999,2023-02-17,2023-02-22,USD
297004,1526701,530,2023-02-17,2023-02-17,USD
297005,670244,999999,2023-02-17,2023-02-19,EUR
297006,1610231,999999,2023-02-17,2023-02-22,USD
297100,1472006,999999,2023-02-18,2023-02-24,USD
297101,965823,999999,2023-02-18,2023-02-19,GBP
297102,1095183,420,2023-02-18,2023-02-18,GBP
297103,478292,270,2023-02-18,2023-02-18,EUR
297104,1058186,999999,2023-02-18,2023-02-21,GBP
297105,1750694,585,2023-02-18,2023-02-18,USD
297106,527208,190,2023-02-18,2023-02-18,EUR
297107,865394,320,2023-02-18,2023-02-18,EUR
297108,91971,50,2023-02-18,2023-02-18,AUD
297109,585220,190,2023-02-18,2023-02-18,EUR
297110,1754787,999999,2023-02-18,2023-02-25,USD
297111,937736,390,2023-02-18,2023-02-18,GBP
297112,1701506,999999,2023-02-18,2023-02-22,USD
297113,1282014,550,2023-02-18,2023-02-18,USD
297300,357985,999999,2023-02-20,2023-02-23,CAD
297301,1743113,540,2023-02-20,2023-02-20,USD
297302,1437820,610,2023-02-20,2023-02-20,USD
297303,360274,80,2023-02-20,2023-02-20,CAD
297304,911343,420,2023-02-20,2023-02-20,GBP
297305,949222,999999,2023-02-20,2023-02-24,GBP
297400,1651954,490,2023-02-21,2023-02-21,USD
297401,1945327,999999,2023-02-21,2023-02-22,USD
297402,1456612,430,2023-02-21,2023-02-21,USD
297403,1627813,999999,2023-02-21,2023-02-27,USD
297404,1286451,450,2023-02-21,2023-02-21,USD
297405,263586,100,2023-02-21,2023-02-21,CAD
297406,1911796,999999,2023-02-21,2023-02-23,USD
297407,1724232,999999,2023-02-21,2023-02-22,USD
297500,1400736,999999,2023-02-22,2023-02-23,USD
297501,1950822,999999,2023-02-22,2023-02-23,USD
297502,652763,999999,2023-02-22,2023-02-24,EUR
297503,401551,270,2023-02-22,2023-02-22,EUR
297504,595076,999999,2023-02-22,2023-02-23,EUR
297505,1942884,999999,2023-02-22,2023-02-26,USD
297506,869790,999999,2023-02-22,2023-02-25,EUR
297507,373064,999999,2023-02-22,2023-02-24,CAD
297508,680245,999999,2023-02-22,2023-02-24,EUR
297509,242419,999999,2023-02-22,2023-02-24,CAD
297600,549421,190,2023-02-23,2023-02-23,EUR
297601,935050,999999,2023-02-23,2023-02-26,GBP
297602,1580685,999999,2023-02-23,2023-02-24,USD
297603,1454550,999999,2023-02-23,2023-02-25,USD
297604,1912982,550,2023-02-23,2023-02-23,USD
297605,998979,420,2023-02-23,2023-02-23,GBP
297606,952201,999999,2023-02-23,2023-02-25,GBP
297607,1956718,999999,2023-02-23,2023-02-28,USD
297608,338717,999999,2023-02-23,2023-02-28,CAD
297609,1753544,999999,2023-02-23,2023-02-27,USD
297610,341687,999999,2023-02-23,2023-02-26,CAD
297700,1830310,999999,2023-02-24,2023-02-27,USD
297701,1991855,999999,2023-02-24,2023-02-26,USD
297702,1402543,570,2023-02-24,2023-02-24,USD
297703,1464685,999999,2023-02-24,2023-02-27,USD
297704,1815149,490,2023-02-24,2023-02-24,USD
297705,749922,999999,2023-02-24,2023-02-25,EUR
297706,475105,999999,2023-02-24,2023-02-27,EUR
297800,1808145,605,2023-02-25,2023-02-25,USD
297801,638086,999999,2023-02-25,2023-02-28,EUR
297802,409703,999999,2023-02-25,2023-02-27,EUR
297803,1919837,570,2023-02-25,2023-02-25,USD
297804,202490,999999,2023-02-25,2023-03-01,CAD
297805,1202052,999999,2023-02-25,2023-02-28,USD
297806,1942619,999999,2023-02-25,2023-02-26,USD
297807,1798923,999999,2023-02-25,2023-02-28,USD
