ProductKey,ProductCode,ProductName,Manufacturer,Brand,Color,WeightUnit,Weight,Cost,Price,CategoryKey,CategoryName,SubCategoryKey,SubCategoryName
1827,0801001,Litware Washer & Dryer 27in L420 White,"Litware, Inc.",Litware,White,pounds,80.6,878.66,2652,8,Home Appliances,801,Washers & Dryers
1828,0801002,Litware Washer & Dryer 25.5in M350 White,"Litware, Inc.",Litware,White,pounds,128,914.67,1989,8,Home Appliances,801,Washers & Dryers
1829,0801003,Litware Washer & Dryer 24in M260 White,"Litware, Inc.",Litware,White,pounds,178.5,836.03,1818,8,Home Appliances,801,Washers & Dryers
1830,0801004,Litware Washer & Dryer 21in E214 White,"Litware, Inc.",Litware,White,pounds,180,815.22,1599,8,Home Appliances,801,Washers & Dryers
1831,0801005,Litware Washer & Dryer 15.5in E150 White,"Litware, Inc.",Litware,White,pounds,171,509.32,999,8,Home Appliances,801,Washers & Dryers
1832,0801006,Litware Washer & Dryer 27in L420 Silver,"Litware, Inc.",Litware,Silver,pounds,239,878.66,2652,8,Home Appliances,801,Washers & Dryers
1833,0801007,Litware Washer & Dryer 25.5in M350 Silver,"Litware, Inc.",Litware,Silver,pounds,220,914.67,1989,8,Home Appliances,801,Washers & Dryers
1834,0801008,Litware Washer & Dryer 24in M260 Silver,"Litware, Inc.",Litware,Silver,pounds,168,836.03,1818,8,Home Appliances,801,Washers & Dryers
1835,0801009,Litware Washer & Dryer 21in E214 Silver,"Litware, Inc.",Litware,Silver,pounds,158,815.22,1599,8,Home Appliances,801,Washers & Dryers
1836,0801010,Litware Washer & Dryer 15.5in E150 Silver,"Litware, Inc.",Litware,Silver,pounds,140,509.32,999,8,Home Appliances,801,Washers & Dryers
1837,0801011,Litware Washer & Dryer 27in L420 Blue,"Litware, Inc.",Litware,Blue,pounds,180,878.66,2652,8,Home Appliances,801,Washers & Dryers
1838,0801012,Litware Washer & Dryer 25.5in M350 Blue,"Litware, Inc.",Litware,Blue,pounds,176,914.67,1989,8,Home Appliances,801,Washers & Dryers
1839,0801013,Litware Washer & Dryer 24in M260 Blue,"Litware, Inc.",Litware,Blue,pounds,150,836.03,1818,8,Home Appliances,801,Washers & Dryers
1840,0801014,Litware Washer & Dryer 21in E214 Blue,"Litware, Inc.",Litware,Blue,pounds,102,815.22,1599,8,Home Appliances,801,Washers & Dryers
1841,0801015,Litware Washer & Dryer 15.5in E150 Blue,"Litware, Inc.",Litware,Blue,pounds,105,509.32,999,8,Home Appliances,801,Washers & Dryers
1842,0801016,Litware Washer & Dryer 27in L420 Green,"Litware, Inc.",Litware,Green,pounds,125,878.66,2652,8,Home Appliances,801,Washers & Dryers
1843,0801017,Litware Washer & Dryer 25.5in M350 Green,"Litware, Inc.",Litware,Green,pounds,130,914.67,1989,8,Home Appliances,801,Washers & Dryers
1844,0801018,Litware Washer & Dryer 24in M260 Green,"Litware, Inc.",Litware,Green,pounds,140,836.03,1818,8,Home Appliances,801,Washers & Dryers
1845,0801019,Litware Washer & Dryer 21in E214 Green,"Litware, Inc.",Litware,Green,pounds,150,815.22,1599,8,Home Appliances,801,Washers & Dryers
1846,0801020,Litware Washer & Dryer 15.5in E150 Green,"Litware, Inc.",Litware,Green,pounds,160,509.32,999,8,Home Appliances,801,Washers & Dryers
1847,0801021,NT Washer & Dryer 27in L2700 White,Northwind Traders,Northwind Traders,White,pounds,180,878.96,2652.9,8,Home Appliances,801,Washers & Dryers
1848,0801022,NT Washer & Dryer 25.5in M2550 White,Northwind Traders,Northwind Traders,White,pounds,171,915.08,1989.9,8,Home Appliances,801,Washers & Dryers
1849,0801023,NT Washer & Dryer 24in M2400 White,Northwind Traders,Northwind Traders,White,pounds,239,836.45,1818.9,8,Home Appliances,801,Washers & Dryers
1850,0801024,NT Washer & Dryer 21in E2100 White,Northwind Traders,Northwind Traders,White,pounds,220,815.68,1599.9,8,Home Appliances,801,Washers & Dryers
1851,0801025,NT Washer & Dryer 15.5in E1550 White,Northwind Traders,Northwind Traders,White,pounds,168,509.78,999.9,8,Home Appliances,801,Washers & Dryers
1852,0801026,NT Washer & Dryer 27in L2700 Silver,Northwind Traders,Northwind Traders,Silver,pounds,158,878.96,2652.9,8,Home Appliances,801,Washers & Dryers
1853,0801027,NT Washer & Dryer 25.5in M2550 Silver,Northwind Traders,Northwind Traders,Silver,pounds,146,915.08,1989.9,8,Home Appliances,801,Washers & Dryers
1854,0801028,NT Washer & Dryer 24in M2400 Silver,Northwind Traders,Northwind Traders,Silver,pounds,180,836.45,1818.9,8,Home Appliances,801,Washers & Dryers
1855,0801029,NT Washer & Dryer 21in E2100 Silver,Northwind Traders,Northwind Traders,Silver,pounds,176,815.68,1599.9,8,Home Appliances,801,Washers & Dryers
1856,0801030,NT Washer & Dryer 15.5in E1550 Silver,Northwind Traders,Northwind Traders,Silver,pounds,155,509.78,999.9,8,Home Appliances,801,Washers & Dryers
1857,0801031,NT Washer & Dryer 27in L2700 Blue,Northwind Traders,Northwind Traders,Blue,pounds,102,878.96,2652.9,8,Home Appliances,801,Washers & Dryers
1858,0801032,NT Washer & Dryer 25.5in M2550 Blue,Northwind Traders,Northwind Traders,Blue,pounds,105,915.08,1989.9,8,Home Appliances,801,Washers & Dryers
1859,0801033,NT Washer & Dryer 24in M2400 Blue,Northwind Traders,Northwind Traders,Blue,pounds,125,836.45,1818.9,8,Home Appliances,801,Washers & Dryers
1860,0801034,NT Washer & Dryer 21in E2100 Blue,Northwind Traders,Northwind Traders,Blue,pounds,130,815.68,1599.9,8,Home Appliances,801,Washers & Dryers
1861,0801035,NT Washer & Dryer 15.5in E1550 Blue,Northwind Traders,Northwind Traders,Blue,pounds,140,509.78,999.9,8,Home Appliances,801,Washers & Dryers
1862,0801036,NT Washer & Dryer 27in L2700 Green,Northwind Traders,Northwind Traders,Green,pounds,150,878.96,2652.9,8,Home Appliances,801,Washers & Dryers
1863,0801037,NT Washer & Dryer 25.5in M2550 Green,Northwind Traders,Northwind Traders,Green,pounds,160,915.08,1989.9,8,Home Appliances,801,Washers & Dryers
1864,0801038,NT Washer & Dryer 24in M2400 Green,Northwind Traders,Northwind Traders,Green,pounds,239,836.45,1818.9,8,Home Appliances,801,Washers & Dryers
1865,0801039,NT Washer & Dryer 21in E2100 Green,Northwind Traders,Northwind Traders,Green,pounds,220,815.68,1599.9,8,Home Appliances,801,Washers & Dryers
1866,0801040,NT Washer & Dryer 15.5in E1550 Green,Northwind Traders,Northwind Traders,Green,pounds,168,509.78,999.9,8,Home Appliances,801,Washers & Dryers
1867,0801041,Contoso Washer & Dryer 27in L270 White,"Contoso, Ltd",Contoso,White,pounds,158,878.66,2652,8,Home Appliances,801,Washers & Dryers
1868,0801042,Contoso Washer & Dryer 25.5in M255 White,"Contoso, Ltd",Contoso,White,pounds,146,914.67,1989,8,Home Appliances,801,Washers & Dryers
1869,0801043,Contoso Washer & Dryer 24in M240 White,"Contoso, Ltd",Contoso,White,pounds,140,836.03,1818,8,Home Appliances,801,Washers & Dryers
1870,0801044,Contoso Washer & Dryer 21in E210 White,"Contoso, Ltd",Contoso,White,pounds,168,815.22,1599,8,Home Appliances,801,Washers & Dryers
1871,0801045,Contoso Washer & Dryer 15.5in E155 White,"Contoso, Ltd",Contoso,White,pounds,155,509.32,999,8,Home Appliances,801,Washers & Dryers
1872,0801046,Contoso Washer & Dryer 27in L270 Silver,"Contoso, Ltd",Contoso,Silver,pounds,102,878.66,2652,8,Home Appliances,801,Washers & Dryers
1873,0801047,Contoso Washer & Dryer 25.5in M255 Silver,"Contoso, Ltd",Contoso,Silver,pounds,105,914.67,1989,8,Home Appliances,801,Washers & Dryers
1874,0801048,Contoso Washer & Dryer 24in M240 Silver,"Contoso, Ltd",Contoso,Silver,pounds,125,836.03,1818,8,Home Appliances,801,Washers & Dryers
1875,0801049,Contoso Washer & Dryer 21in E210 Silver,"Contoso, Ltd",Contoso,Silver,pounds,130,815.22,1599,8,Home Appliances,801,Washers & Dryers
1876,0801050,Contoso Washer & Dryer 15.5in E155 Silver,"Contoso, Ltd",Contoso,Silver,pounds,125,509.32,999,8,Home Appliances,801,Washers & Dryers
1877,0801051,Contoso Washer & Dryer 27in L270 Blue,"Contoso, Ltd",Contoso,Blue,pounds,128,878.66,2652,8,Home Appliances,801,Washers & Dryers
1878,0801052,Contoso Washer & Dryer 25.5in M255 Blue,"Contoso, Ltd",Contoso,Blue,pounds,135,914.67,1989,8,Home Appliances,801,Washers & Dryers
1879,0801053,Contoso Washer & Dryer 24in M240 Blue,"Contoso, Ltd",Contoso,Blue,pounds,140,836.03,1818,8,Home Appliances,801,Washers & Dryers
1880,0801054,Contoso Washer & Dryer 21in E210 Blue,"Contoso, Ltd",Contoso,Blue,pounds,152,815.22,1599,8,Home Appliances,801,Washers & Dryers
1881,0801055,Contoso Washer & Dryer 15.5in E155 Blue,"Contoso, Ltd",Contoso,Blue,pounds,163,509.32,999,8,Home Appliances,801,Washers & Dryers
1882,0801056,Contoso Washer & Dryer 27in L270 Green,"Contoso, Ltd",Contoso,Green,pounds,108,878.66,2652,8,Home Appliances,801,Washers & Dryers
1883,0801057,Contoso Washer & Dryer 25.5in M255 Green,"Contoso, Ltd",Contoso,Green,pounds,160,914.67,1989,8,Home Appliances,801,Washers & Dryers
1884,0801058,Contoso Washer & Dryer 24in M240 Green,"Contoso, Ltd",Contoso,Green,pounds,153,836.03,1818,8,Home Appliances,801,Washers & Dryers
1885,0801059,Contoso Washer & Dryer 21in E210 Green,"Contoso, Ltd",Contoso,Green,pounds,129,815.22,1599,8,Home Appliances,801,Washers & Dryers
1886,0801060,Contoso Washer & Dryer 15.5in E155 Green,"Contoso, Ltd",Contoso,Green,pounds,137,509.32,999,8,Home Appliances,801,Washers & Dryers
1887,0801061,Contoso Washer & Dryer 27in L270 Red,"Contoso, Ltd",Contoso,Red,pounds,148,878.66,2652,8,Home Appliances,801,Washers & Dryers
1888,0801062,Contoso Washer & Dryer 25.5in M255 Red,"Contoso, Ltd",Contoso,Red,pounds,150,914.67,1989,8,Home Appliances,801,Washers & Dryers
1889,0801063,Contoso Washer & Dryer 24in M240 Red,"Contoso, Ltd",Contoso,Red,pounds,153,836.03,1818,8,Home Appliances,801,Washers & Dryers
1890,0801064,Contoso Washer & Dryer 21in E210 Red,"Contoso, Ltd",Contoso,Red,pounds,129,815.22,1599,8,Home Appliances,801,Washers & Dryers
1891,0801065,Contoso Washer & Dryer 15.5in E155 Red,"Contoso, Ltd",Contoso,Red,pounds,137,509.32,999,8,Home Appliances,801,Washers & Dryers
1892,0801066,Contoso Washer & Dryer 27in L270 Pink,"Contoso, Ltd",Contoso,Pink,pounds,148,878.66,2652,8,Home Appliances,801,Washers & Dryers
1893,0801067,Contoso Washer & Dryer 25.5in M255 Pink,"Contoso, Ltd",Contoso,Pink,pounds,155,914.67,1989,8,Home Appliances,801,Washers & Dryers
1894,0801068,Contoso Washer & Dryer 24in M240 Pink,"Contoso, Ltd",Contoso,Pink,pounds,155,836.03,1818,8,Home Appliances,801,Washers & Dryers
1895,0801069,Contoso Washer & Dryer 21in E210 Pink,"Contoso, Ltd",Contoso,Pink,pounds,155,815.22,1599,8,Home Appliances,801,Washers & Dryers
1896,0801070,Contoso Washer & Dryer 15.5in E155 Pink,"Contoso, Ltd",Contoso,Pink,pounds,125,509.32,999,8,Home Appliances,801,Washers & Dryers
1897,0802001,Fabrikam Refrigerator 24.7CuFt X9800 White,"Fabrikam, Inc.",Fabrikam,White,pounds,71,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1898,0802002,Fabrikam Refrigerator 19CuFt M7600 White,"Fabrikam, Inc.",Fabrikam,White,pounds,58,413.42,899,8,Home Appliances,802,Refrigerators
1899,0802003,Fabrikam Refrigerator 9.7CuFt M5600 White,"Fabrikam, Inc.",Fabrikam,White,pounds,228,226.71,493,8,Home Appliances,802,Refrigerators
1900,0802004,Fabrikam Refrigerator 4.6CuFt E2800 White,"Fabrikam, Inc.",Fabrikam,White,pounds,38.1,152.94,299.99,8,Home Appliances,802,Refrigerators
1901,0802005,Fabrikam Refrigerator 3.2CuFt E1600 White,"Fabrikam, Inc.",Fabrikam,White,pounds,58,142.75,279.99,8,Home Appliances,802,Refrigerators
1902,0802006,Fabrikam Refrigerator 1.7CuFt E1200 White,"Fabrikam, Inc.",Fabrikam,White,pounds,72.8,66.27,129.99,8,Home Appliances,802,Refrigerators
1903,0802007,Fabrikam Refrigerator 24.7CuFt X9800 Brown,"Fabrikam, Inc.",Fabrikam,Brown,pounds,56.8,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1904,0802008,Fabrikam Refrigerator 19CuFt M7600 Brown,"Fabrikam, Inc.",Fabrikam,Brown,pounds,69,413.42,899,8,Home Appliances,802,Refrigerators
1905,0802009,Fabrikam Refrigerator 9.7CuFt M5600 Brown,"Fabrikam, Inc.",Fabrikam,Brown,pounds,60,226.71,493,8,Home Appliances,802,Refrigerators
1906,0802010,Fabrikam Refrigerator 4.6CuFt E2800 Brown,"Fabrikam, Inc.",Fabrikam,Brown,pounds,75,152.94,299.99,8,Home Appliances,802,Refrigerators
1907,0802011,Fabrikam Refrigerator 3.2CuFt E1600 Brown,"Fabrikam, Inc.",Fabrikam,Brown,pounds,132,142.75,279.99,8,Home Appliances,802,Refrigerators
1908,0802012,Fabrikam Refrigerator 1.7CuFt E1200 Brown,"Fabrikam, Inc.",Fabrikam,Brown,pounds,71,66.27,129.99,8,Home Appliances,802,Refrigerators
1909,0802013,Fabrikam Refrigerator 24.7CuFt X9800 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,209,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1910,0802014,Fabrikam Refrigerator 19CuFt M7600 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,71,413.42,899,8,Home Appliances,802,Refrigerators
1911,0802015,Fabrikam Refrigerator 9.7CuFt M5600 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,176,226.71,493,8,Home Appliances,802,Refrigerators
1912,0802016,Fabrikam Refrigerator 4.6CuFt E2800 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,71,152.94,299.99,8,Home Appliances,802,Refrigerators
1913,0802017,Fabrikam Refrigerator 3.2CuFt E1600 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,58,142.75,279.99,8,Home Appliances,802,Refrigerators
1914,0802018,Fabrikam Refrigerator 1.7CuFt E1200 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,228,66.27,129.99,8,Home Appliances,802,Refrigerators
1915,0802019,Fabrikam Refrigerator 24.7CuFt X9800 Green,"Fabrikam, Inc.",Fabrikam,Green,pounds,38.1,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1916,0802020,Fabrikam Refrigerator 19CuFt M7600 Green,"Fabrikam, Inc.",Fabrikam,Green,pounds,56,413.42,899,8,Home Appliances,802,Refrigerators
1917,0802021,Fabrikam Refrigerator 9.7CuFt M5600 Green,"Fabrikam, Inc.",Fabrikam,Green,pounds,72.8,226.71,493,8,Home Appliances,802,Refrigerators
1918,0802022,Fabrikam Refrigerator 4.6CuFt E2800 Green,"Fabrikam, Inc.",Fabrikam,Green,pounds,58.2,152.94,299.99,8,Home Appliances,802,Refrigerators
1919,0802023,Fabrikam Refrigerator 3.2CuFt E1600 Green,"Fabrikam, Inc.",Fabrikam,Green,pounds,65,142.75,279.99,8,Home Appliances,802,Refrigerators
1920,0802024,Fabrikam Refrigerator 1.7CuFt E1200 Green,"Fabrikam, Inc.",Fabrikam,Green,pounds,60,66.27,129.99,8,Home Appliances,802,Refrigerators
1921,0802025,Fabrikam Refrigerator 24.7CuFt X9800 Blue,"Fabrikam, Inc.",Fabrikam,Blue,pounds,75,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1922,0802026,Fabrikam Refrigerator 19CuFt M7600 Blue,"Fabrikam, Inc.",Fabrikam,Blue,pounds,132,413.42,899,8,Home Appliances,802,Refrigerators
1923,0802027,Fabrikam Refrigerator 9.7CuFt M5600 Blue,"Fabrikam, Inc.",Fabrikam,Blue,pounds,71,226.71,493,8,Home Appliances,802,Refrigerators
1924,0802028,Fabrikam Refrigerator 4.6CuFt E2800 Blue,"Fabrikam, Inc.",Fabrikam,Blue,pounds,200,152.94,299.99,8,Home Appliances,802,Refrigerators
1925,0802029,Fabrikam Refrigerator 3.2CuFt E1600 Blue,"Fabrikam, Inc.",Fabrikam,Blue,pounds,68,142.75,279.99,8,Home Appliances,802,Refrigerators
1926,0802030,Fabrikam Refrigerator 1.7CuFt E1200 Blue,"Fabrikam, Inc.",Fabrikam,Blue,pounds,56,66.27,129.99,8,Home Appliances,802,Refrigerators
1927,0802031,Fabrikam Refrigerator 24.7CuFt X9800 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,220,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1928,0802032,Fabrikam Refrigerator 19CuFt M7600 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,36,413.42,899,8,Home Appliances,802,Refrigerators
1929,0802033,Fabrikam Refrigerator 9.7CuFt M5600 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,55,226.71,493,8,Home Appliances,802,Refrigerators
1930,0802034,Fabrikam Refrigerator 4.6CuFt E2800 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,70,152.94,299.99,8,Home Appliances,802,Refrigerators
1931,0802035,Fabrikam Refrigerator 3.2CuFt E1600 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,54,142.75,279.99,8,Home Appliances,802,Refrigerators
1932,0802036,Fabrikam Refrigerator 1.7CuFt E1200 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,65,66.27,129.99,8,Home Appliances,802,Refrigerators
1933,0802037,Fabrikam Refrigerator 24.7CuFt X9800 Orange,"Fabrikam, Inc.",Fabrikam,Orange,pounds,58,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1934,0802038,Fabrikam Refrigerator 19CuFt M7600 Orange,"Fabrikam, Inc.",Fabrikam,Orange,pounds,74,413.42,899,8,Home Appliances,802,Refrigerators
1935,0802039,Fabrikam Refrigerator 9.7CuFt M5600 Orange,"Fabrikam, Inc.",Fabrikam,Orange,pounds,120,226.71,493,8,Home Appliances,802,Refrigerators
1936,0802040,Fabrikam Refrigerator 4.6CuFt E2800 Orange,"Fabrikam, Inc.",Fabrikam,Orange,pounds,70,152.94,299.99,8,Home Appliances,802,Refrigerators
1937,0802041,Fabrikam Refrigerator 3.2CuFt E1600 Orange,"Fabrikam, Inc.",Fabrikam,Orange,pounds,205,142.75,279.99,8,Home Appliances,802,Refrigerators
1938,0802042,Fabrikam Refrigerator 1.7CuFt E1200 Orange,"Fabrikam, Inc.",Fabrikam,Orange,pounds,69,66.27,129.99,8,Home Appliances,802,Refrigerators
1939,0802043,Litware Refrigerator 24.7CuFt X980 White,"Litware, Inc.",Litware,White,pounds,175,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1940,0802044,Litware Refrigerator 19CuFt M760 White,"Litware, Inc.",Litware,White,pounds,70,413.42,899,8,Home Appliances,802,Refrigerators
1941,0802045,Litware Refrigerator 9.7CuFt M560 White,"Litware, Inc.",Litware,White,pounds,57,226.71,493,8,Home Appliances,802,Refrigerators
1942,0802046,Litware Refrigerator 4.6CuFt E280 White,"Litware, Inc.",Litware,White,pounds,227,152.94,299.99,8,Home Appliances,802,Refrigerators
1943,0802047,Litware Refrigerator 3.2CuFt E160 White,"Litware, Inc.",Litware,White,pounds,36,142.75,279.99,8,Home Appliances,802,Refrigerators
1944,0802048,Litware Refrigerator 1.7CuFt E120 White,"Litware, Inc.",Litware,White,pounds,55,66.27,129.99,8,Home Appliances,802,Refrigerators
1945,0802049,Litware Refrigerator 24.7CuFt X980 Brown,"Litware, Inc.",Litware,Brown,pounds,70,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1946,0802050,Litware Refrigerator 19CuFt M760 Brown,"Litware, Inc.",Litware,Brown,pounds,56,413.42,899,8,Home Appliances,802,Refrigerators
1947,0802051,Litware Refrigerator 9.7CuFt M560 Brown,"Litware, Inc.",Litware,Brown,pounds,60,226.71,493,8,Home Appliances,802,Refrigerators
1948,0802052,Litware Refrigerator 4.6CuFt E280 Brown,"Litware, Inc.",Litware,Brown,pounds,59,152.94,299.99,8,Home Appliances,802,Refrigerators
1949,0802053,Litware Refrigerator 3.2CuFt E160 Brown,"Litware, Inc.",Litware,Brown,pounds,74,142.75,279.99,8,Home Appliances,802,Refrigerators
1950,0802054,Litware Refrigerator 1.7CuFt E120 Brown,"Litware, Inc.",Litware,Brown,pounds,120,66.27,129.99,8,Home Appliances,802,Refrigerators
1951,0802055,Litware Refrigerator 24.7CuFt X980 Silver,"Litware, Inc.",Litware,Silver,pounds,68,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1952,0802056,Litware Refrigerator 19CuFt M760 Silver,"Litware, Inc.",Litware,Silver,pounds,196,413.42,899,8,Home Appliances,802,Refrigerators
1953,0802057,Litware Refrigerator 9.7CuFt M560 Silver,"Litware, Inc.",Litware,Silver,pounds,75,226.71,493,8,Home Appliances,802,Refrigerators
1954,0802058,Litware Refrigerator 4.6CuFt E280 Silver,"Litware, Inc.",Litware,Silver,pounds,132,152.94,299.99,8,Home Appliances,802,Refrigerators
1955,0802059,Litware Refrigerator 3.2CuFt E160 Silver,"Litware, Inc.",Litware,Silver,pounds,71,142.75,279.99,8,Home Appliances,802,Refrigerators
1956,0802060,Litware Refrigerator 1.7CuFt E120 Silver,"Litware, Inc.",Litware,Silver,pounds,209,66.27,129.99,8,Home Appliances,802,Refrigerators
1957,0802061,Litware Refrigerator 24.7CuFt X980 Green,"Litware, Inc.",Litware,Green,pounds,71,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1958,0802062,Litware Refrigerator 19CuFt M760 Green,"Litware, Inc.",Litware,Green,pounds,176,413.42,899,8,Home Appliances,802,Refrigerators
1959,0802063,Litware Refrigerator 9.7CuFt M560 Green,"Litware, Inc.",Litware,Green,pounds,71,226.71,493,8,Home Appliances,802,Refrigerators
1960,0802064,Litware Refrigerator 4.6CuFt E280 Green,"Litware, Inc.",Litware,Green,pounds,58,152.94,299.99,8,Home Appliances,802,Refrigerators
1961,0802065,Litware Refrigerator 3.2CuFt E160 Green,"Litware, Inc.",Litware,Green,pounds,228,142.75,279.99,8,Home Appliances,802,Refrigerators
1962,0802066,Litware Refrigerator 1.7CuFt E120 Green,"Litware, Inc.",Litware,Green,pounds,38.1,66.27,129.99,8,Home Appliances,802,Refrigerators
1963,0802067,Litware Refrigerator 24.7CuFt X980 Blue,"Litware, Inc.",Litware,Blue,pounds,56,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1964,0802068,Litware Refrigerator 19CuFt M760 Blue,"Litware, Inc.",Litware,Blue,pounds,72.8,413.42,899,8,Home Appliances,802,Refrigerators
1965,0802069,Litware Refrigerator 9.7CuFt M560 Blue,"Litware, Inc.",Litware,Blue,pounds,58.2,226.71,493,8,Home Appliances,802,Refrigerators
1966,0802070,Litware Refrigerator 4.6CuFt E280 Blue,"Litware, Inc.",Litware,Blue,pounds,65,152.94,299.99,8,Home Appliances,802,Refrigerators
1967,0802071,Litware Refrigerator 3.2CuFt E160 Blue,"Litware, Inc.",Litware,Blue,pounds,60,142.75,279.99,8,Home Appliances,802,Refrigerators
1968,0802072,Litware Refrigerator 1.7CuFt E120 Blue,"Litware, Inc.",Litware,Blue,pounds,75,66.27,129.99,8,Home Appliances,802,Refrigerators
1969,0802073,Litware Refrigerator 24.7CuFt X980 Grey,"Litware, Inc.",Litware,Grey,pounds,132,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1970,0802074,Litware Refrigerator 19CuFt M760 Grey,"Litware, Inc.",Litware,Grey,pounds,71,413.42,899,8,Home Appliances,802,Refrigerators
1971,0802075,Litware Refrigerator 9.7CuFt M560 Grey,"Litware, Inc.",Litware,Grey,pounds,200,226.71,493,8,Home Appliances,802,Refrigerators
1972,0802076,Litware Refrigerator 4.6CuFt E280 Grey,"Litware, Inc.",Litware,Grey,pounds,68,152.94,299.99,8,Home Appliances,802,Refrigerators
1973,0802077,Litware Refrigerator 3.2CuFt E160 Grey,"Litware, Inc.",Litware,Grey,pounds,56,142.75,279.99,8,Home Appliances,802,Refrigerators
1974,0802078,Litware Refrigerator 1.7CuFt E120 Grey,"Litware, Inc.",Litware,Grey,pounds,220,66.27,129.99,8,Home Appliances,802,Refrigerators
1975,0802079,Litware Refrigerator L1200 Orange,"Litware, Inc.",Litware,Orange,pounds,36,1060.22,3199.99,8,Home Appliances,802,Refrigerators
1976,0802080,Litware Refrigerator 19CuFt M760 Orange,"Litware, Inc.",Litware,Orange,pounds,55,413.42,899,8,Home Appliances,802,Refrigerators
1977,0802081,Litware Refrigerator 9.7CuFt M560 Orange,"Litware, Inc.",Litware,Orange,pounds,70,226.71,493,8,Home Appliances,802,Refrigerators
1978,0802082,Litware Refrigerator 4.6CuFt E280 Orange,"Litware, Inc.",Litware,Orange,pounds,54,152.94,299.99,8,Home Appliances,802,Refrigerators
1979,0802083,Litware Refrigerator 3.2CuFt E160 Orange,"Litware, Inc.",Litware,Orange,pounds,65,142.75,279.99,8,Home Appliances,802,Refrigerators
1980,0802084,Litware Refrigerator 1.7CuFt E120 Orange,"Litware, Inc.",Litware,Orange,pounds,58,66.27,129.99,8,Home Appliances,802,Refrigerators
1981,0802085,Litware Refrigerator 19CuFt M760 Red,"Litware, Inc.",Litware,Red,pounds,68,413.42,899,8,Home Appliances,802,Refrigerators
1982,0802086,Litware Refrigerator 9.7CuFt M560 Red,"Litware, Inc.",Litware,Red,pounds,196,226.71,493,8,Home Appliances,802,Refrigerators
1983,0803001,Fabrikam Microwave 1.5CuFt X1100 White,"Fabrikam, Inc.",Fabrikam,White,pounds,27,220.64,665.94,8,Home Appliances,803,Microwaves
1984,0803002,Fabrikam Microwave 2.2CuFt M1250 White,"Fabrikam, Inc.",Fabrikam,White,pounds,37,91.97,199.99,8,Home Appliances,803,Microwaves
1985,0803003,Fabrikam Microwave 1.6CuFt M1250 White,"Fabrikam, Inc.",Fabrikam,White,pounds,27,82.77,179.99,8,Home Appliances,803,Microwaves
1986,0803004,Fabrikam Microwave 1.0CuFt E1100 White,"Fabrikam, Inc.",Fabrikam,White,pounds,27,71.37,139.99,8,Home Appliances,803,Microwaves
1987,0803005,Fabrikam Microwave 0.9CuFt E0900 White,"Fabrikam, Inc.",Fabrikam,White,pounds,26,50.98,99.99,8,Home Appliances,803,Microwaves
1988,0803006,Fabrikam Microwave 0.8CuFt E0800 White,"Fabrikam, Inc.",Fabrikam,White,pounds,25,48.43,94.99,8,Home Appliances,803,Microwaves
1989,0803007,Fabrikam Microwave 1.5CuFt X1100 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,41,220.64,665.94,8,Home Appliances,803,Microwaves
1990,0803008,Fabrikam Microwave 2.2CuFt M1250 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,26,91.97,199.99,8,Home Appliances,803,Microwaves
1991,0803009,Fabrikam Microwave 1.6CuFt M1250 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,27,82.77,179.99,8,Home Appliances,803,Microwaves
1992,0803010,Fabrikam Microwave 1.0CuFt E1100 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,40,71.37,139.99,8,Home Appliances,803,Microwaves
1993,0803011,Fabrikam Microwave 0.9CuFt E0900 Silver,"Fabrikam, Inc.",Fabrikam,Silver,pounds,37,50.98,99.99,8,Home Appliances,803,Microwaves
