OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
309301,0,1374,7,16,16,8.16
309301,1,1637,2,17.99,16.5508,8.27
309301,2,1132,2,627,551.76,207.74
309302,0,1555,4,368,364.32,121.93
309400,0,423,6,599,599,275.46
309400,1,436,1,369,339.48,188.13
309400,2,681,5,121,121,55.64
309401,0,128,4,143.4,143.4,73.11
309402,0,470,2,129,119.97,65.77
309402,1,320,1,699,699,321.44
309403,0,301,1,319,280.72,162.64
309403,1,409,1,326,286.88,166.2
309403,2,435,1,269.95,237.556,137.63
309403,3,1565,3,255,221.85,117.27
309500,0,1441,3,200,176,91.97
309501,0,353,5,384.9,384.9,196.23
309502,0,145,5,2899.99,2899.99,960.82
309503,0,1806,1,32,30.72,16.31
309503,1,1915,2,3199.99,2783.9913,1060.22
309503,2,1442,2,529,460.23,175.27
309600,0,615,2,229,201.52,116.75
309600,1,1617,5,57.99,57.99,26.67
309600,2,92,3,149.99,149.99,49.69
309600,3,2100,3,1475,1268.5,488.7
309601,0,2250,9,119.99,107.991,61.17
309601,1,1710,3,70.13,70.13,32.25
309601,2,527,2,99,99,50.47
309601,3,1628,2,13.89,13.89,6.39
309602,0,1369,3,43.81,39.429,20.15
309602,1,1503,4,269,266.31,123.7
309602,2,426,5,499.9,464.907,254.86
309700,0,1577,2,219,212.43,72.56
309700,1,1479,5,310,310,142.56
309700,2,1486,7,288,256.32,132.44
309701,0,1620,2,60.99,60.99,28.05
309701,1,1951,4,3199.99,2783.9913,1060.22
309701,2,287,1,399,351.12,183.49
309702,0,1596,4,12.66,11.1408,5.82
309702,1,1135,3,328,301.76,150.84
309702,2,2488,1,14.99,13.0413,7.64
309702,3,1587,5,17.99,17.8101,8.27
309702,4,1589,6,9.99,8.7912,5.09
309702,5,914,2,95.9,83.433,44.1
309702,6,1510,5,129,113.52,65.77
309703,0,2340,9,79.95,69.5565,40.76
309703,1,88,2,149.99,149.99,49.69
309704,0,1444,1,230,230,105.77
309704,1,424,5,269.95,269.95,137.63
309704,2,1649,6,259.99,231.3911,86.14
309705,0,427,2,469,469,215.68
309900,0,336,8,699,699,321.44
309900,1,1746,2,109,107.91,36.11
309901,0,1919,2,279.99,246.3912,142.75
310000,0,1425,4,529,491.97,175.27
310001,0,1438,6,290,263.9,133.36
310001,1,1504,3,208,208,95.65
310001,2,421,5,469,450.24,215.68
310001,3,1023,4,188.5,188.5,86.68
310001,4,389,2,599,521.13,275.46
310002,0,2514,9,129.99,114.3912,43.07
310002,1,1660,7,289.99,252.2913,96.08
310100,0,74,1,37.95,37.95,17.45
310100,1,1653,1,109.99,97.8911,56.08
310100,2,1425,5,529,460.23,175.27
310101,0,1656,2,159.99,145.5909,73.57
310101,1,649,2,91,91,46.39
310102,0,1683,3,4.99,4.4411,2.54
310103,0,1699,2,6.88,6.88,3.16
310103,1,944,4,129,129,59.32
310103,2,1577,3,219,194.91,72.56
310103,3,2502,2,9.99,8.991,5.09
310200,0,2240,6,268.5,247.02,123.47
310201,0,1366,3,32.99,28.7013,15.17
310201,1,1581,1,219,203.67,72.56
310202,0,1456,5,301,273.91,138.42
310202,1,826,1,16.9,14.703,8.62
310203,0,1403,3,47.44,47.44,21.82
310203,1,1583,1,13.89,12.501,6.39
310203,2,2513,2,129.99,116.991,43.07
310300,0,1620,1,60.99,54.2811,28.05
310300,1,1460,8,300,264,137.96
310301,0,1687,1,6.88,6.0544,3.16
310301,1,1680,3,6.99,6.1512,3.56
310301,2,133,3,349.95,332.4525,160.93
310302,0,444,7,919,919,304.48
310302,1,338,1,1199,1187.01,397.25
310302,2,2498,8,23.72,20.6364,12.09
310400,0,454,1,269.9,237.512,137.6
310401,0,1269,1,49.96,43.9648,25.47
310402,0,440,2,219.95,211.152,112.14
310402,1,1654,1,259.99,226.1913,86.14
310403,0,826,4,16.9,16.9,8.62
310403,1,2042,1,94.99,94.99,48.43
310404,0,1572,1,57.99,57.99,26.67
310404,1,419,1,369,369,188.13
310404,2,1578,2,219,192.72,72.56
310404,3,1642,4,57.88,57.88,26.62
310405,0,2497,2,9.99,8.8911,5.09
310600,0,1634,2,9.99,9.0909,5.09
310601,0,355,1,363.5,363.5,185.32
310700,0,1567,2,389,389,128.88
310700,1,381,2,699,699,321.44
310701,0,1768,1,34,31.28,15.64
310701,1,1587,2,17.99,16.7307,8.27
310702,0,305,1,329,312.55,151.3
310702,1,653,3,136,121.04,62.54
310702,2,1443,2,589,524.21,195.15
310800,0,416,10,969,872.1,321.05
310800,1,833,8,17.9,17.9,9.13
310800,2,1532,3,280,249.2,128.76
310800,3,1604,6,259.99,228.7912,86.14
310801,0,416,2,969,969,321.05
310801,1,433,2,969,862.41,321.05
310801,2,1775,1,43,37.41,21.92
310801,3,2167,4,163,143.44,83.1
310802,0,1491,1,229,229,105.31
310802,1,1532,2,280,263.2,128.76
310803,0,1727,8,56,52.64,25.75
310803,1,942,2,41.99,41.99,21.41
310900,0,2509,7,4.06,3.6134,2.07
310900,1,1467,3,301,264.88,138.42
310901,0,55,1,296,296,98.07
310901,1,1498,3,300,300,137.96
310902,0,2152,5,1650,1501.5,546.68
310902,1,116,1,169.99,169.99,86.67
310902,2,297,7,269,269,137.14
310903,0,95,2,67.4,67.4,34.36
311000,0,343,3,1099,1011.08,364.12
311000,1,607,1,251,251,83.16
311000,2,442,7,269.9,269.9,137.6
311000,3,1450,3,308,308,141.64
311001,0,1635,2,22.89,20.8299,7.58
311001,1,448,3,269.9,256.405,137.6
311001,2,458,1,229.9,213.807,117.21
311002,0,167,1,69,69,35.18
311100,0,1435,2,293,293,134.74
311101,0,47,5,149.95,133.4555,76.45
311101,1,882,3,13,11.57,6.63
311101,2,1578,3,219,188.34,72.56
311101,3,1426,2,589,512.43,195.15
311101,4,1573,2,58.99,51.3213,27.13
311101,5,1440,9,189,166.32,86.91
311101,6,834,3,22.9,20.61,11.68
311102,0,1615,7,289.99,289.99,96.08
311103,0,444,6,919,799.53,304.48
311103,1,1452,5,293,272.49,134.74
311104,0,1815,4,32,29.44,16.31
311105,0,1418,1,293,275.42,134.74
311300,0,1487,6,267,232.29,122.78
311301,0,671,6,159,157.41,73.12
311400,0,1632,1,17.99,16.0111,8.27
311400,1,1658,3,109.99,109.99,56.08
311400,2,420,3,499.9,439.912,254.86
311401,0,59,1,156,135.72,79.53
311401,1,1459,3,256,225.28,117.73
311401,2,1548,3,266,250.04,122.32
311402,0,968,2,186.9,179.424,85.95
311500,0,2498,2,23.72,20.8736,12.09
311500,1,431,2,369,369,188.13
311500,2,504,2,869,773.41,287.92
311500,3,456,2,559,559,257.06
311501,0,1772,1,34,34,17.33
311501,1,535,2,179,155.73,82.32
311501,2,2060,3,94.99,94.99,48.43
311502,0,1589,3,9.99,9.99,5.09
311502,1,2352,5,299.99,260.9913,152.94
311503,0,2456,1,19.99,17.5912,10.19
311600,0,524,6,179,153.94,82.32
311601,0,644,5,79,79,40.28
311601,1,1636,4,12.66,10.8876,5.82
311602,0,77,1,37.95,34.5345,17.45
311602,1,1586,1,12.66,11.6472,5.82
311602,2,1294,3,595,529.55,197.14
311602,3,1383,2,12.99,12.99,6.62
311603,0,1637,3,17.99,16.3709,8.27
311603,1,1816,8,32,32,16.31
311603,2,1745,3,109,93.74,36.11
311603,3,503,1,819,720.72,271.35
311700,0,15,3,77.68,70.6888,35.72
311700,2,1478,6,300,300,137.96
311700,3,370,2,382.95,348.4845,195.24
311701,0,431,2,369,369,188.13
311702,0,1627,7,17.99,16.191,8.27
311702,1,1555,1,368,323.84,121.93
311800,0,339,3,879.9,774.312,404.63
311800,1,2495,1,9.99,8.991,5.09
311801,0,524,8,179,179,82.32
311802,0,1662,1,6.99,6.5007,3.56
311802,1,2511,1,4.06,4.06,2.07
311802,2,1641,3,12.66,11.394,5.82
311803,0,164,3,1592.2,1592.2,527.53
311803,1,1794,7,43,40.42,21.92
311804,0,1125,1,436.2,436.2,144.52
311804,1,89,1,149.99,149.99,49.69
311805,0,240,1,299,299,152.44
312000,0,450,1,919,919,304.48
312001,0,1653,3,109.99,109.99,56.08
312100,0,825,2,13.9,13.9,7.09
312100,1,1357,6,38.99,38.99,17.93
312100,2,1496,4,288,256.32,132.44
312101,0,1617,1,57.99,57.99,26.67
312101,1,1627,4,17.99,16.5508,8.27
312101,2,621,3,139,119.54,70.87
312101,3,435,4,269.95,245.6545,137.63
312102,0,827,4,33.9,29.493,11.23
312102,1,1323,7,35.99,35.99,16.55
312102,2,1659,6,259.99,233.991,86.14
312102,3,1333,1,32.99,32.99,15.17
312102,4,334,1,999,989.01,330.99
312102,5,476,1,869,756.03,287.92
312200,0,1654,3,259.99,226.1913,86.14
312200,1,2140,3,1650,1551,546.68
312200,2,465,7,259,235.69,119.11
312201,0,1494,2,208,183.04,95.65
312201,1,458,7,229.9,229.9,117.21
312202,0,529,2,869,773.41,287.92
312203,0,1034,2,290,281.3,96.08
312203,1,1391,2,39.99,36.7908,18.39
312203,2,1674,3,6.99,6.2211,3.56
312300,0,520,2,679,604.31,224.97
312300,1,509,3,139,139,70.87
312300,2,2484,1,400,400,183.95
312301,0,490,4,869,773.41,287.92
312302,0,1434,3,268,268,123.24
312302,1,752,6,9.5,8.74,4.84
312303,0,910,5,102,100.98,52
312303,1,473,1,59,51.92,30.08
312303,2,2501,2,23.72,23.72,12.09
312303,3,1526,3,238,204.68,109.45
312400,0,665,8,102,94.86,52
312401,0,93,1,67.4,67.4,34.36
312500,0,184,1,99,89.1,45.53
312500,1,600,2,2499,2299.08,827.97
312500,2,1801,2,32,28.8,16.31
312500,3,460,2,299.9,278.907,152.9
312501,0,645,1,209,209,69.25
312501,1,449,2,349,310.61,160.49
312501,2,1447,2,299,284.05,137.5
312501,3,1791,5,43,43,21.92
312502,0,1542,1,330,330,151.76
312502,1,1429,10,289,289,132.9
312502,2,401,1,326,306.44,166.2
312503,0,1575,2,60.99,60.99,28.05
312700,0,647,3,87,80.04,44.36
312800,0,1544,1,238,238,109.45
312800,1,1749,3,109,100.28,36.11
312800,2,534,4,139,132.05,70.87
312900,0,1477,3,267,264.33,122.78
312900,1,1705,1,6.88,6.88,3.16
312901,0,1609,6,259.99,236.5909,86.14
313000,0,1666,1,16.89,15.201,5.6
313000,1,1529,4,255,255,117.27
313001,0,1366,1,32.99,29.3611,15.17
313001,1,2159,9,745.99,745.99,343.05
313100,0,1506,2,288,288,132.44
313100,1,714,4,158,158,72.66
313100,2,1795,1,43,43,21.92
313100,3,1970,7,899,836.07,413.42
313100,4,1980,3,129.99,114.3912,66.27
313100,5,1495,6,230,227.7,105.77
313200,0,891,2,59.99,59.99,30.58
313200,1,2451,6,29.99,26.6911,15.29
313200,2,2379,3,399.99,399.99,183.94
313200,3,1470,4,129,123.84,65.77
313201,0,1206,7,1560,1372.8,516.86
313500,0,1425,1,529,529,175.27
313600,0,1306,1,68,68,31.27
313700,0,1297,3,25,25,11.5
313700,1,1308,1,28,26.32,14.28
313701,0,1539,1,310,310,142.56
313800,0,579,1,229,222.13,116.75
313800,1,1594,4,9.99,9.99,5.09
313900,0,739,2,236,221.84,78.19
313901,0,341,2,967,967,444.69
313901,1,1504,2,208,185.12,95.65
313902,0,1625,4,219,205.86,72.56
313902,1,2509,3,4.06,3.8164,2.07
313902,2,1592,1,17.99,17.99,8.27
313902,3,1606,2,159.99,153.5904,73.57
313902,4,1511,7,229,226.71,105.31
313902,5,1316,9,9.99,8.6913,5.09
313902,6,1837,5,2652,2652,878.66
314100,0,178,4,66,59.4,33.65
314100,1,571,2,251,215.86,115.43
314100,2,1635,1,22.89,22.89,7.58
314100,3,1545,1,268,233.16,123.24
314200,0,405,1,699,643.08,321.44
314201,0,164,2,1592.2,1448.902,527.53
314300,0,118,6,169.99,151.2911,86.67
314301,0,1653,7,109.99,104.4905,56.08
314302,0,1667,4,5.5,5.5,2.8
314302,1,1321,4,28.99,28.99,13.33
314302,2,2348,1,635.99,635.99,210.72
314302,3,1893,2,1989,1770.21,914.67
314302,4,1854,1,1818.9,1564.254,836.45
314302,5,1519,1,310,310,142.56
314303,0,2497,3,9.99,8.7912,5.09
314400,0,443,4,349,349,160.49
314401,0,1690,2,16.99,16.99,5.63
314401,1,1583,4,13.89,13.89,6.39
314401,2,2498,2,23.72,22.0596,12.09
314402,0,455,3,919,919,304.48
314402,1,418,5,269.95,259.152,137.63
314402,2,445,1,559,559,257.06
314402,3,179,7,119,108.29,54.72
314403,0,1682,8,8.99,8.99,4.13
314403,1,1465,3,199,199,91.51
314403,2,1479,1,310,272.8,142.56
314403,3,62,2,181,181,83.24
314403,4,1463,1,293,269.56,134.74
314500,0,1726,1,56,56,28.55
314500,1,1328,3,49.99,44.4911,16.56
314500,2,1481,1,229,229,105.31
314500,3,1327,1,46.99,46.99,15.57
314501,0,442,2,269.9,253.706,137.6
314501,1,897,8,41.73,41.73,21.28
314502,0,1742,4,28,28,14.28
314502,1,520,6,679,679,224.97
314600,0,550,2,109,95.92,55.57
314600,1,1439,1,301,276.92,138.42
314601,0,834,2,22.9,22.9,11.68
314601,1,1596,1,12.66,12.66,5.82
314602,0,1743,1,28,27.72,14.28
314602,1,1633,7,13.89,12.501,6.39
314603,0,2181,4,129.9,120.807,66.23
314603,1,1002,2,148,148,68.06
314604,0,321,4,329,302.68,151.3
314604,1,2513,1,129.99,113.0913,43.07
314604,2,451,3,559,553.41,257.06
314604,3,1583,3,13.89,12.2232,6.39
314604,4,2488,2,14.99,13.7908,7.64
314604,5,1600,6,57.88,55.5648,26.62
314604,6,1201,3,999,999,330.99
314605,0,347,2,586,533.26,269.48
314800,0,2133,2,129.9,123.405,66.23
314800,1,795,4,13.9,13.9,7.09
314800,2,830,2,29.95,26.6555,15.27
314800,3,1696,3,16.99,14.9512,5.63
314801,0,2491,1,24.99,22.491,12.74
314801,1,1706,1,8.88,8.0808,4.08
314801,2,1530,2,266,266,122.32
314900,0,2501,2,23.72,23.72,12.09
314901,0,2152,1,1650,1534.5,546.68
314901,1,1494,1,208,208,95.65
314901,2,1603,3,109.99,109.99,56.08
314902,0,2496,2,9.99,9.99,5.09
314902,1,2507,1,4.74,4.74,2.42
314902,2,418,5,269.95,269.95,137.63
315000,0,2355,5,635.99,559.6712,210.72
315000,1,1588,1,13.89,11.9454,6.39
315001,0,1417,7,268,249.24,123.24
315001,1,1531,2,389,357.88,128.88
315002,0,1023,10,188.5,167.765,86.68
315003,0,1702,8,16.99,14.7813,5.63
315003,1,1472,1,239,207.93,109.91
315003,2,562,10,109,109,55.57
315100,0,1419,6,258,234.78,118.65
315101,0,453,4,229.9,204.611,117.21
315101,1,55,4,296,254.56,98.07
315102,0,1657,7,179.99,154.7914,82.77
315103,0,2503,4,9.99,8.991,5.09
315200,0,1592,3,17.99,17.99,8.27
315200,1,1735,2,28,24.64,14.28
315201,0,258,1,489,444.99,224.87
315202,0,140,1,499.99,459.9908,229.93
315300,0,1465,2,199,199,91.51
315301,0,443,3,349,349,160.49
315301,1,1746,1,109,97.01,36.11
315301,2,464,2,679,583.94,224.97
315301,3,1203,1,980,852.6,324.69
315302,0,1488,1,300,297,137.96
315303,0,462,5,869,782.1,287.92
315304,0,424,1,269.95,256.4525,137.63
315500,0,1536,5,298,265.22,137.04
315501,0,1701,1,4.98,4.6314,2.54
315600,0,1366,2,32.99,28.3714,15.17
315600,1,1655,3,289.99,258.0911,96.08
315601,0,1151,10,410,410,209.03
315602,0,61,3,181,162.9,83.24
315602,1,1734,2,28,24.64,14.28
315700,0,1672,3,16.89,16.89,5.6
315700,1,1575,2,60.99,59.1603,28.05
315700,2,1375,6,42,36.96,13.92
315700,3,843,1,26.9,26.9,13.71
315700,4,1505,3,230,204.7,105.77
315701,0,1628,1,13.89,13.89,6.39
315701,1,2031,7,665.94,606.0054,220.64
315701,2,1309,6,28,28,14.28
315701,3,2502,1,9.99,8.991,5.09
315702,0,422,2,969,833.34,321.05
315702,1,1589,3,9.99,8.6913,5.09
315702,2,1452,2,293,293,134.74
315702,3,1538,7,280,246.4,128.76
315703,0,1448,1,256,256,117.73
315800,0,1696,1,16.99,16.99,5.63
315800,1,565,1,699,664.05,321.44
315801,0,440,2,219.95,193.556,112.14
315802,0,1687,7,6.88,5.9856,3.16
315803,0,1372,1,35.99,35.99,16.55
315900,0,1475,1,230,197.8,105.77
315901,0,1588,1,13.89,13.3344,6.39
315902,0,424,2,269.95,237.556,137.63
315902,1,394,1,758,682.2,348.58
316000,0,1684,2,16.89,15.3699,5.6
316001,0,175,2,116.9,101.703,53.76
316001,1,1321,1,28.99,28.99,13.33
316002,0,1542,4,330,330,151.76
316002,1,1659,5,259.99,223.5914,86.14
316002,2,2061,2,665.94,579.3678,220.64
316002,3,24,2,199.9,199.9,91.93
316003,0,2505,5,9.99,9.0909,5.09
316003,1,1642,6,57.88,57.88,26.62
316004,0,1595,2,22.89,22.89,7.58
316200,0,1672,8,16.89,16.89,5.6
316201,0,1643,6,57.88,52.092,26.62
316201,1,1581,5,219,219,72.56
316300,0,1455,2,290,266.8,133.36
316300,1,2088,7,508,508,258.99
316300,2,2514,4,129.99,116.991,43.07
316300,3,1373,4,14.19,12.3453,7.23
316300,4,298,1,309,309,157.54
316301,0,1989,4,665.94,665.94,220.64
316301,1,421,1,469,408.03,215.68
316301,2,1586,7,12.66,11.2674,5.82
316302,0,107,1,132.99,118.3611,61.16
316302,1,506,1,679,611.1,224.97
316302,2,671,2,159,159,73.12
316400,0,1824,2,32,28.48,16.31
316401,0,65,2,181,168.33,83.24
316401,1,1609,1,259.99,259.99,86.14
316402,0,144,2,299.99,287.9904,152.94
316402,1,1513,2,269,269,123.7
316403,0,1072,4,427,380.03,141.47
316500,0,1418,2,293,293,134.74
316500,1,441,2,229.9,229.9,117.21
316500,2,1261,3,36.99,36.99,18.86
316500,3,948,2,188,188,86.45
316501,0,2102,8,791,696.08,363.75
316501,1,1511,2,229,203.81,105.31
316501,2,1705,2,6.88,6.88,3.16
316501,3,1516,2,288,256.32,132.44
316501,4,1440,5,189,189,86.91
316501,5,629,4,299,266.11,99.06
316502,0,605,1,459,408.51,152.08
316502,1,407,3,599,533.11,275.46
316502,2,668,2,147,147,67.6
316502,3,447,1,229.9,204.611,117.21
316502,4,1591,3,12.66,11.2674,5.82
316503,0,1625,1,219,192.72,72.56
316600,0,1694,7,8.88,8.88,4.08
316600,1,1556,1,280,246.4,128.76
316600,2,1497,2,267,234.96,122.78
316600,3,1727,4,56,56,25.75
316600,4,1474,6,208,185.12,95.65
316601,0,1382,1,9.99,9.2907,5.09
316601,1,1265,1,69.99,69.99,35.68
316601,2,386,4,1299,1260.03,430.38
316602,0,657,3,149,149,68.52
316602,1,1413,7,299,269.1,137.5
316700,0,999,2,231,212.52,76.53
316701,0,431,1,369,365.31,188.13
316701,1,2360,10,199.99,181.9909,101.96
316702,0,2263,1,339,322.05,155.89
316702,1,1672,4,16.89,16.89,5.6
316703,0,1645,9,57.88,50.9344,26.62
316703,1,875,2,129.95,119.554,43.06
316900,0,1459,1,256,230.4,117.73
316901,0,1453,3,258,227.04,118.65
316901,1,58,5,156,140.4,79.53
316901,2,1138,3,391.9,387.981,180.22
317000,0,1445,7,268,241.2,123.24
317001,0,1631,1,12.66,11.0142,5.82
317001,1,451,5,559,559,257.06
317002,0,1320,5,26.99,25.3706,12.41
317100,0,1526,3,238,238,109.45
317101,0,343,1,1099,978.11,364.12
317101,1,1284,6,24.99,24.99,12.74
317101,2,2119,1,163,163,83.1
317101,3,162,1,1592.2,1448.902,527.53
317102,0,1278,6,14.99,13.3411,7.64
317102,1,755,4,25.5,22.95,13
317103,0,600,6,2499,2299.08,827.97
317103,1,139,10,499.99,499.99,229.93
317103,2,1460,3,300,282,137.96
317103,3,2492,10,24.99,24.99,12.74
317200,0,1468,10,189,164.43,86.91
317200,1,2437,3,44.99,39.5912,22.94
317200,2,1599,2,57.88,57.88,26.62
317201,0,1597,2,57.88,51.5132,26.62
317202,0,380,1,1299,1221.06,430.38
317202,1,306,2,369,324.72,169.69
317202,2,1448,1,256,256,117.73
317202,3,768,7,17.9,15.573,9.13
317202,4,1348,6,22.99,20.691,10.57
317203,0,1706,1,8.88,8.7912,4.08
317300,0,2497,1,9.99,8.8911,5.09
317301,0,1648,1,109.99,109.99,56.08
317301,1,2297,2,229.99,209.2909,105.76
317302,0,2098,3,508,492.76,258.99
317400,0,1691,5,5.39,4.9588,2.75
317400,1,835,1,52.9,52.9,26.97
317401,0,105,6,115,112.7,52.88
317401,2,390,6,1299,1299,430.38
317402,0,440,2,219.95,219.95,112.14
317402,1,1705,7,6.88,6.0544,3.16
317403,0,327,8,279,248.31,142.24
317404,0,95,6,67.4,58.638,34.36
317404,1,1653,1,109.99,100.0909,56.08
317404,2,1599,4,57.88,57.88,26.62
317600,0,1665,4,4.99,4.99,2.54
317601,0,1049,2,588,588,194.82
317700,0,1686,1,6.99,6.6405,3.56
317700,1,2503,5,9.99,9.1908,5.09
317700,2,667,5,190,169.1,87.37
317700,3,1651,7,159.99,143.991,73.57
317701,0,451,7,559,497.51,257.06
317701,1,317,2,319,293.48,162.64
317702,0,377,6,599,593.01,275.46
317702,1,438,7,919,919,304.48
317702,2,384,2,758,689.78,348.58
317702,3,1413,2,299,260.13,137.5
317702,4,429,1,599.9,599.9,275.87
317702,5,579,1,229,229,116.75
317800,0,707,1,91,91,46.39
317800,1,628,2,459,394.74,152.08
317801,0,1584,4,9.99,9.99,5.09
317801,1,1341,2,16,14.4,8.16
317802,0,1443,3,589,524.21,195.15
317803,0,1702,1,16.99,14.6114,5.63
317900,0,1777,8,43,43,21.92
317900,1,748,2,13.5,13.5,6.88
317901,0,1439,3,301,301,138.42
317901,1,1694,4,8.88,8.1696,4.08
317902,0,1529,3,255,224.4,117.27
317902,1,529,2,869,869,287.92
317902,2,506,1,679,597.52,224.97
317903,0,108,1,132.99,118.3611,61.16
318000,0,1812,1,32,32,16.31
318001,0,448,6,269.9,248.308,137.6
318001,1,1435,4,293,293,134.74
318001,2,62,2,181,181,83.24
318002,0,78,2,40.55,36.9005,18.65
318002,1,1657,1,179.99,179.99,82.77
318100,0,1467,10,301,301,138.42
318100,1,1620,1,60.99,60.99,28.05
318100,2,1925,3,279.99,243.5913,142.75
318100,3,574,1,109,109,55.57
318100,4,134,3,349.95,349.95,160.93
318101,0,1073,1,588,588,194.82
318102,0,1642,3,57.88,50.3556,26.62
318102,1,1423,2,189,189,86.91
318103,0,487,1,59,51.33,30.08
318103,1,1711,2,70.13,64.5196,32.25
318103,2,1666,3,16.89,16.89,5.6
318103,3,1561,2,402,385.92,133.19
318104,0,1634,2,9.99,9.6903,5.09
318300,0,1686,3,6.99,6.2211,3.56
318300,1,2501,1,23.72,20.8736,12.09
318300,2,1592,7,17.99,15.8312,8.27
318300,3,1598,3,57.88,51.5132,26.62
318300,4,1986,2,139.99,139.99,71.37
318300,5,2498,3,23.72,21.1108,12.09
318300,6,2494,3,2.94,2.5578,1.5
318301,0,1731,1,72.45,68.103,33.32
318301,1,89,1,149.99,149.99,49.69
318400,0,1677,1,4.99,4.99,2.54
318400,1,436,2,369,365.31,188.13
318400,2,1917,4,493,493,226.71
318400,3,1704,1,6.99,6.2211,3.56
318400,4,1524,2,330,310.2,151.76
318400,5,1683,7,4.99,4.4411,2.54
318400,6,83,3,99.99,99.99,45.98
318401,0,1644,3,57.88,57.3012,26.62
318402,0,1870,4,1599,1407.12,815.22
318402,1,2512,4,129.99,119.5908,43.07
318402,2,1423,5,189,168.21,86.91
318402,3,1635,6,22.89,20.1432,7.58
318500,0,1401,4,40.19,40.19,18.48
318500,1,2391,1,459.99,413.991,211.53
318500,2,1528,3,302,302,100.06
318501,0,1515,6,230,197.8,105.77
318501,1,1660,7,289.99,289.99,96.08
318501,2,1698,8,6.99,6.0114,3.56
318501,3,1590,3,22.89,20.1432,7.58
318502,0,1539,1,310,269.7,142.56
318503,0,1440,1,189,168.21,86.91
318503,1,436,1,369,328.41,188.13
318600,0,1665,3,4.99,4.3413,2.54
318600,1,1648,3,109.99,109.99,56.08
318600,2,416,10,969,862.41,321.05
318600,3,2491,3,24.99,23.9904,12.74
318601,0,54,1,296,275.28,98.07
318602,0,288,5,199,179.1,101.46
318602,1,417,5,599,557.07,275.46
318602,2,2201,2,229.99,202.3912,105.76
318603,0,1383,7,12.99,12.99,6.62
318700,0,1082,3,304,304,139.8
318700,1,1500,3,129,112.23,65.77
318700,2,421,1,469,408.03,215.68
318700,3,424,2,269.95,240.2555,137.63
318700,4,1624,1,219,197.1,72.56
318701,0,2407,3,399.99,399.99,183.94
318702,0,1395,3,16.99,15.8007,7.81
318800,0,1358,10,39.99,39.99,18.39
318800,1,758,3,27.9,27.9,12.83
318800,2,1423,1,189,170.1,86.91
318801,0,1317,5,12.99,12.0807,6.62
318801,1,1592,1,17.99,17.99,8.27
318802,0,1591,1,12.66,11.1408,5.82
318803,0,1649,3,259.99,254.7902,86.14
318803,1,1585,7,22.89,22.89,7.58
318804,0,564,2,2499,2174.13,827.97
318804,1,1503,1,269,236.72,123.7
318804,2,1611,1,159.99,142.3911,73.57
318804,3,1671,4,4.99,4.99,2.54
318804,4,787,1,9.5,9.5,4.84
319000,0,1603,2,109.99,98.991,56.08
319000,1,902,2,44,40.48,22.43
319001,0,1516,2,288,256.32,132.44
319100,0,162,2,1592.2,1401.136,527.53
319101,0,290,3,480,427.2,244.72
319101,1,1636,1,12.66,11.2674,5.82
319102,0,524,1,179,179,82.32
319102,1,1389,2,35.99,35.99,16.55
319102,2,618,5,299,296.01,99.06
319102,3,1624,6,219,197.1,72.56
319102,4,1387,2,28.99,26.6708,13.33
319200,0,2107,2,791,791,363.75
319201,0,649,4,91,89.18,46.39
319201,1,1572,9,57.99,55.6704,26.67
319201,2,1627,1,17.99,17.99,8.27
319202,0,1039,5,196.9,171.303,90.55
319202,1,1609,2,259.99,259.99,86.14
319202,2,2492,1,24.99,23.2407,12.74
319203,0,1882,1,2652,2652,878.66
319203,1,1536,2,298,262.24,137.04
319203,2,504,2,869,764.72,287.92
319203,3,174,1,129.9,129.9,43.04
319203,4,1415,1,300,258,137.96
319300,0,149,5,1184.97,1184.97,392.6
319301,0,1817,2,32,27.84,16.31
319301,1,1714,2,70.13,65.2209,32.25
319301,2,723,6,102,102,52
319302,0,1627,8,17.99,16.0111,8.27
319302,1,361,5,389,334.54,198.32
319303,0,437,3,499.9,499.9,254.86
319400,0,1581,2,219,208.05,72.56
319401,0,1386,7,26.99,24.0211,12.41
319402,0,1271,10,6.95,6.116,3.54
319402,1,1590,7,22.89,21.2877,7.58
319500,0,233,1,699,608.13,321.44
319500,1,2492,2,24.99,24.99,12.74
319500,2,1438,1,290,249.4,133.36
319500,3,339,2,879.9,879.9,404.63
319500,4,1510,3,129,129,65.77
319501,0,156,9,469.97,413.5736,216.12
319502,0,1648,4,109.99,109.99,56.08
319502,1,356,6,456.9,397.503,210.11
319502,2,1947,4,493,463.42,226.71
319503,0,785,2,9.5,9.5,4.37
319503,1,1607,4,179.99,158.3912,82.77
319503,2,439,7,559,503.1,257.06
319503,3,1272,5,6.95,6.95,3.54
319504,0,1628,1,13.89,13.1955,6.39
319504,1,1425,3,529,523.71,175.27
319700,0,298,4,309,287.37,157.54
319700,1,180,6,69,69,35.18
319700,2,496,3,179,157.52,82.32
319700,3,630,9,251,248.49,115.43
319701,0,1575,4,60.99,56.7207,28.05
319701,1,1418,1,293,269.56,134.74
319800,0,1684,2,16.89,16.89,5.6
319801,0,1623,4,219,194.91,72.56
319801,1,428,4,969,881.79,321.05
319801,2,1291,1,366.55,366.55,121.45
319802,0,416,5,969,969,321.05
319900,0,380,10,1299,1117.14,430.38
319900,1,1507,3,267,267,122.78
