OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
306903,1,2023-05-27,2023-05-30,330130,999999,160,6,1099.99,1099.99,505.85,CAD,1.36080
306903,2,2023-05-27,2023-05-30,330130,999999,832,5,15.5,13.795,7.9,CAD,1.36080
306903,3,2023-05-27,2023-05-30,330130,999999,798,2,23.9,21.51,10.99,CAD,1.36080
306904,0,2023-05-27,2023-05-27,97486,50,1576,1,12.99,12.99,6.62,AUD,1.52907
306904,1,2023-05-27,2023-05-27,97486,50,1468,5,189,168.21,86.91,AUD,1.52907
306904,2,2023-05-27,2023-05-27,97486,50,1592,1,17.99,17.99,8.27,AUD,1.52907
306904,3,2023-05-27,2023-05-27,97486,50,1675,2,6.89,6.89,3.17,AUD,1.52907
306904,4,2023-05-27,2023-05-27,97486,50,1614,6,259.99,231.3911,86.14,AUD,1.52907
306904,5,2023-05-27,2023-05-27,97486,50,1613,6,109.99,96.7912,56.08,AUD,1.52907
306904,6,2023-05-27,2023-05-27,97486,50,2436,7,44.99,41.8407,22.94,AUD,1.52907
306905,0,2023-05-27,2023-05-31,1786052,999999,1573,1,58.99,58.99,27.13,USD,1.00000
306905,1,2023-05-27,2023-05-31,1786052,999999,1646,1,159.99,153.5904,73.57,USD,1.00000
306905,2,2023-05-27,2023-05-31,1786052,999999,1801,1,32,29.44,16.31,USD,1.00000
306905,3,2023-05-27,2023-05-31,1786052,999999,1452,1,293,254.91,134.74,USD,1.00000
306905,4,2023-05-27,2023-05-31,1786052,999999,1633,2,13.89,12.3621,6.39,USD,1.00000
307100,0,2023-05-29,2023-05-29,1485656,430,1450,7,308,308,141.64,USD,1.00000
307100,1,2023-05-29,2023-05-29,1485656,430,1603,6,109.99,95.6913,56.08,USD,1.00000
307101,0,2023-05-29,2023-06-01,282566,999999,1653,3,109.99,101.1908,56.08,CAD,1.35922
307101,1,2023-05-29,2023-06-01,282566,999999,1570,3,398,398,131.87,CAD,1.35922
307101,2,2023-05-29,2023-06-01,282566,999999,2,2,12.99,12.99,6.62,CAD,1.35922
307200,0,2023-05-30,2023-06-03,616382,999999,1263,7,69.99,69.99,35.68,EUR,0.93075
307201,0,2023-05-30,2023-05-30,631630,180,1484,8,208,208,95.65,EUR,0.93075
307201,1,2023-05-30,2023-05-30,631630,180,1701,2,4.98,4.98,2.54,EUR,0.93075
307201,2,2023-05-30,2023-05-30,631630,180,147,2,2899.99,2899.99,960.82,EUR,0.93075
307201,3,2023-05-30,2023-05-30,631630,180,256,4,409,376.28,208.52,EUR,0.93075
307202,0,2023-05-30,2023-05-30,1358591,550,1450,4,308,308,141.64,USD,1.00000
307300,0,2023-05-31,2023-05-31,168974,50,1512,2,239,215.1,109.91,AUD,1.54423
307301,0,2023-05-31,2023-05-31,760101,300,460,1,299.9,269.91,152.9,EUR,0.93607
307302,0,2023-05-31,2023-05-31,98984,50,478,5,679,611.1,224.97,AUD,1.54423
307303,0,2023-05-31,2023-06-03,366403,999999,408,2,758,712.52,348.58,CAD,1.36497
307400,0,2023-06-01,2023-06-04,1457209,999999,1358,3,39.99,34.3914,18.39,USD,1.00000
307400,1,2023-06-01,2023-06-04,1457209,999999,1585,6,22.89,22.89,7.58,USD,1.00000
307400,2,2023-06-01,2023-06-04,1457209,999999,971,5,231,203.28,76.53,USD,1.00000
307401,0,2023-06-01,2023-06-06,1880081,999999,1947,1,493,423.98,226.71,USD,1.00000
307401,1,2023-06-01,2023-06-06,1880081,999999,1368,6,40.19,40.19,18.48,USD,1.00000
307401,2,2023-06-01,2023-06-06,1880081,999999,1698,8,6.99,6.99,3.56,USD,1.00000
307402,0,2023-06-01,2023-06-03,1558571,999999,2516,3,3.35,2.9145,1.71,USD,1.00000
307402,1,2023-06-01,2023-06-03,1558571,999999,1563,3,268,268,123.24,USD,1.00000
307403,0,2023-06-01,2023-06-01,1289648,650,1608,3,109.99,107.7902,56.08,USD,1.00000
307404,0,2023-06-01,2023-06-03,1655109,999999,1434,5,268,238.52,123.24,USD,1.00000
307404,1,2023-06-01,2023-06-03,1655109,999999,1409,2,589,589,195.15,USD,1.00000
307404,2,2023-06-01,2023-06-03,1655109,999999,1346,5,23,19.78,10.58,USD,1.00000
307500,0,2023-06-02,2023-06-04,951084,999999,791,2,29.9,28.106,13.75,GBP,0.79838
307500,1,2023-06-02,2023-06-04,951084,999999,441,2,229.9,229.9,117.21,GBP,0.79838
307500,2,2023-06-02,2023-06-04,951084,999999,56,10,296,296,98.07,GBP,0.79838
307501,0,2023-06-02,2023-06-05,251369,999999,1609,1,259.99,254.7902,86.14,CAD,1.34191
307501,1,2023-06-02,2023-06-05,251369,999999,1436,6,258,227.04,118.65,CAD,1.34191
307501,2,2023-06-02,2023-06-05,251369,999999,1705,1,6.88,6.88,3.16,CAD,1.34191
307502,0,2023-06-02,2023-06-02,866121,340,440,3,219.95,219.95,112.14,EUR,0.92911
307600,0,2023-06-03,2023-06-06,337117,999999,1572,10,57.99,49.8714,26.67,CAD,1.34191
307600,1,2023-06-03,2023-06-06,337117,999999,2517,1,3.35,3.35,1.71,CAD,1.34191
307600,2,2023-06-03,2023-06-06,337117,999999,1696,1,16.99,15.6308,5.63,CAD,1.34191
307600,3,2023-06-03,2023-06-06,337117,999999,728,1,196,168.56,90.13,CAD,1.34191
307600,4,2023-06-03,2023-06-06,337117,999999,1572,1,57.99,51.6111,26.67,CAD,1.34191
307601,0,2023-06-03,2023-06-03,442607,240,90,1,149.99,139.4907,49.69,EUR,0.92911
307602,0,2023-06-03,2023-06-03,457722,190,1296,3,25,25,11.5,EUR,0.92911
307602,1,2023-06-03,2023-06-03,457722,190,1624,1,219,219,72.56,EUR,0.92911
307603,0,2023-06-03,2023-06-03,1840708,480,1549,1,389,342.32,128.88,USD,1.00000
307603,1,2023-06-03,2023-06-03,1840708,480,710,1,121,121,55.64,USD,1.00000
307603,2,2023-06-03,2023-06-03,1840708,480,832,4,15.5,15.345,7.9,USD,1.00000
307604,0,2023-06-03,2023-06-03,1405048,660,1118,2,334,334,153.59,USD,1.00000
307604,1,2023-06-03,2023-06-03,1405048,660,1525,7,402,345.72,133.19,USD,1.00000
307605,0,2023-06-03,2023-06-07,1549086,999999,1862,5,2652.9,2652.9,878.96,USD,1.00000
307605,1,2023-06-03,2023-06-07,1549086,999999,995,8,188.5,179.075,86.68,USD,1.00000
307800,0,2023-06-05,2023-06-05,1674896,470,428,1,969,881.79,321.05,USD,1.00000
307800,1,2023-06-05,2023-06-05,1674896,470,358,1,326,286.88,166.2,USD,1.00000
307801,0,2023-06-05,2023-06-07,563614,999999,1623,1,219,201.48,72.56,EUR,0.93545
307900,0,2023-06-06,2023-06-07,469141,999999,1447,5,299,299,137.5,EUR,0.93607
307900,1,2023-06-06,2023-06-07,469141,999999,2114,6,257.5,257.5,131.28,EUR,0.93607
307900,2,2023-06-06,2023-06-07,469141,999999,145,5,2899.99,2696.9907,960.82,EUR,0.93607
307900,3,2023-06-06,2023-06-07,469141,999999,1210,4,860,825.6,395.48,EUR,0.93607
307900,4,2023-06-06,2023-06-07,469141,999999,1568,4,280,246.4,128.76,EUR,0.93607
307900,5,2023-06-06,2023-06-07,469141,999999,724,2,163,145.07,74.96,EUR,0.93607
307901,0,2023-06-06,2023-06-08,1474368,999999,1648,3,109.99,102.2907,56.08,USD,1.00000
307901,1,2023-06-06,2023-06-08,1474368,999999,1572,1,57.99,52.191,26.67,USD,1.00000
307901,2,2023-06-06,2023-06-08,1474368,999999,2099,1,257.5,234.325,131.28,USD,1.00000
307902,0,2023-06-06,2023-06-07,1244935,999999,701,1,169,150.41,77.72,USD,1.00000
308000,0,2023-06-07,2023-06-07,1532295,650,416,3,969,969,321.05,USD,1.00000
308000,1,2023-06-07,2023-06-07,1532295,650,1376,2,31,27.9,10.27,USD,1.00000
308001,0,2023-06-07,2023-06-13,653369,999999,2203,1,101.99,91.791,52,EUR,0.93310
308001,1,2023-06-07,2023-06-13,653369,999999,1433,3,308,308,141.64,EUR,0.93310
308003,0,2023-06-07,2023-06-09,473012,999999,1565,7,255,255,117.27,EUR,0.93310
308003,1,2023-06-07,2023-06-09,473012,999999,1732,8,72.45,65.9295,33.32,EUR,0.93310
308003,2,2023-06-07,2023-06-09,473012,999999,1561,1,402,361.8,133.19,EUR,0.93310
308003,3,2023-06-07,2023-06-09,473012,999999,1523,7,299,260.13,137.5,EUR,0.93310
308003,4,2023-06-07,2023-06-09,473012,999999,845,3,26.9,26.9,13.71,EUR,0.93310
308003,5,2023-06-07,2023-06-09,473012,999999,586,7,109,109,55.57,EUR,0.93310
308100,0,2023-06-08,2023-06-13,1447295,999999,1445,2,268,268,123.24,USD,1.00000
308101,0,2023-06-08,2023-06-08,416170,190,158,1,1099.99,1099.99,505.85,EUR,0.93136
308101,1,2023-06-08,2023-06-08,416170,190,2042,2,94.99,94.99,48.43,EUR,0.93136
308101,2,2023-06-08,2023-06-08,416170,190,91,2,149.99,149.99,49.69,EUR,0.93136
308101,3,2023-06-08,2023-06-08,416170,190,836,3,15.9,13.992,8.11,EUR,0.93136
308101,4,2023-06-08,2023-06-08,416170,190,19,1,109.95,109.95,50.56,EUR,0.93136
308101,6,2023-06-08,2023-06-08,416170,190,1107,1,358,358,164.63,EUR,0.93136
308102,0,2023-06-08,2023-06-15,1993556,999999,1495,1,230,213.9,105.77,USD,1.00000
308103,0,2023-06-08,2023-06-08,1375742,540,1860,6,1599.9,1599.9,815.68,USD,1.00000
308103,1,2023-06-08,2023-06-08,1375742,540,1490,2,129,129,65.77,USD,1.00000
308103,2,2023-06-08,2023-06-08,1375742,540,1945,1,3199.99,2847.9911,1060.22,USD,1.00000
308103,3,2023-06-08,2023-06-08,1375742,540,2355,1,635.99,591.4707,210.72,USD,1.00000
308200,0,2023-06-09,2023-06-09,582224,220,615,1,229,203.81,116.75,EUR,0.92764
308201,0,2023-06-09,2023-06-13,399246,999999,635,3,699,699,321.44,CAD,1.33228
308202,0,2023-06-09,2023-06-14,1885732,999999,1610,1,289.99,255.1912,96.08,USD,1.00000
308300,0,2023-06-10,2023-06-15,157002,999999,1628,4,13.89,13.89,6.39,AUD,1.48636
308300,1,2023-06-10,2023-06-15,157002,999999,137,1,499.99,499.99,229.93,AUD,1.48636
308300,2,2023-06-10,2023-06-15,157002,999999,1660,1,289.99,289.99,96.08,AUD,1.48636
308301,0,2023-06-10,2023-06-10,697023,130,2494,3,2.94,2.94,1.5,EUR,0.92764
308301,1,2023-06-10,2023-06-10,697023,130,461,1,819,819,271.35,EUR,0.92764
308301,2,2023-06-10,2023-06-10,697023,130,49,1,199.95,175.956,91.95,EUR,0.92764
308301,3,2023-06-10,2023-06-10,697023,130,1997,9,179.99,179.99,82.77,EUR,0.92764
308302,0,2023-06-10,2023-06-12,1717068,999999,579,6,229,208.39,116.75,USD,1.00000
308302,1,2023-06-10,2023-06-12,1717068,999999,2507,7,4.74,4.5978,2.42,USD,1.00000
308302,2,2023-06-10,2023-06-12,1717068,999999,448,7,269.9,261.803,137.6,USD,1.00000
308302,3,2023-06-10,2023-06-12,1717068,999999,437,1,499.9,439.912,254.86,USD,1.00000
308302,4,2023-06-10,2023-06-12,1717068,999999,1457,1,189,168.21,86.91,USD,1.00000
308303,0,2023-06-10,2023-06-14,1978736,999999,443,1,349,342.02,160.49,USD,1.00000
308304,0,2023-06-10,2023-06-12,585698,999999,446,4,219.95,193.556,112.14,EUR,0.92764
308304,1,2023-06-10,2023-06-12,585698,999999,476,1,869,764.72,287.92,EUR,0.92764
308304,2,2023-06-10,2023-06-12,585698,999999,1413,2,299,299,137.5,EUR,0.92764
308304,3,2023-06-10,2023-06-12,585698,999999,544,8,499,499,254.4,EUR,0.92764
308305,0,2023-06-10,2023-06-10,778493,300,2156,2,149,140.06,75.96,EUR,0.92764
308500,0,2023-06-12,2023-06-12,964900,390,77,1,37.95,37.95,17.45,GBP,0.79589
308500,1,2023-06-12,2023-06-12,964900,390,619,4,251,235.94,115.43,GBP,0.79589
308500,2,2023-06-12,2023-06-12,964900,390,1568,3,280,249.2,128.76,GBP,0.79589
308501,0,2023-06-12,2023-06-16,1494964,999999,321,4,329,299.39,151.3,USD,1.00000
308501,1,2023-06-12,2023-06-16,1494964,999999,509,1,139,129.27,70.87,USD,1.00000
308501,2,2023-06-12,2023-06-16,1494964,999999,854,1,129,123.84,59.32,USD,1.00000
308600,0,2023-06-13,2023-06-14,394891,999999,425,9,369,324.72,188.13,CAD,1.33448
308601,0,2023-06-13,2023-06-13,576390,220,561,6,139,139,70.87,EUR,0.92653
308601,1,2023-06-13,2023-06-13,576390,220,436,1,369,328.41,188.13,EUR,0.92653
308602,0,2023-06-13,2023-06-13,434443,255,393,2,599,521.13,275.46,EUR,0.92653
308602,1,2023-06-13,2023-06-13,434443,255,1546,5,302,262.74,100.06,EUR,0.92653
308700,0,2023-06-14,2023-06-14,1916943,430,1444,4,230,209.3,105.77,USD,1.00000
308700,1,2023-06-14,2023-06-14,1916943,430,1621,6,12.99,11.691,6.62,USD,1.00000
308701,0,2023-06-14,2023-06-16,1693845,999999,1745,5,109,109,36.11,USD,1.00000
308701,1,2023-06-14,2023-06-16,1693845,999999,1816,2,32,27.52,16.31,USD,1.00000
308702,0,2023-06-14,2023-06-16,1820858,999999,448,1,269.9,240.211,137.6,USD,1.00000
308703,0,2023-06-14,2023-06-16,290403,999999,1306,1,68,66.64,31.27,CAD,1.33019
308800,0,2023-06-15,2023-06-19,869297,999999,1672,1,16.89,16.89,5.6,EUR,0.92430
308800,1,2023-06-15,2023-06-19,869297,999999,1620,3,60.99,60.99,28.05,EUR,0.92430
308800,2,2023-06-15,2023-06-19,869297,999999,210,4,299,275.08,152.44,EUR,0.92430
308800,3,2023-06-15,2023-06-19,869297,999999,1611,1,159.99,159.99,73.57,EUR,0.92430
308800,4,2023-06-15,2023-06-19,869297,999999,38,1,299.23,257.3378,99.14,EUR,0.92430
308801,0,2023-06-15,2023-06-19,2090360,999999,1525,4,402,353.76,133.19,USD,1.00000
308801,1,2023-06-15,2023-06-19,2090360,999999,10,4,59.99,55.7907,30.58,USD,1.00000
308802,0,2023-06-15,2023-06-17,1241951,999999,423,4,599,599,275.46,USD,1.00000
308802,1,2023-06-15,2023-06-17,1241951,999999,1602,7,179.99,156.5913,82.77,USD,1.00000
308803,0,2023-06-15,2023-06-21,61881,999999,1908,2,129.99,122.1906,66.27,AUD,1.47186
308803,1,2023-06-15,2023-06-21,61881,999999,2504,1,9.99,9.99,5.09,AUD,1.47186
308900,0,2023-06-16,2023-06-16,472887,260,1502,1,239,239,109.91,EUR,0.91191
308900,1,2023-06-16,2023-06-16,472887,260,1567,1,389,369.55,128.88,EUR,0.91191
308901,0,2023-06-16,2023-06-16,1644050,670,2090,1,1475,1475,488.7,USD,1.00000
308901,1,2023-06-16,2023-06-16,1644050,670,1608,2,109.99,109.99,56.08,USD,1.00000
308902,0,2023-06-16,2023-06-16,488292,220,1694,2,8.88,7.7256,4.08,EUR,0.91191
308902,1,2023-06-16,2023-06-16,488292,220,532,1,259,227.92,119.11,EUR,0.91191
309000,0,2023-06-17,2023-06-20,1245919,999999,2516,3,3.35,3.35,1.71,USD,1.00000
309000,1,2023-06-17,2023-06-20,1245919,999999,1234,5,856,770.4,393.64,USD,1.00000
309000,2,2023-06-17,2023-06-20,1245919,999999,1420,3,199,191.04,91.51,USD,1.00000
309001,0,2023-06-17,2023-06-23,1743097,999999,1569,4,299,257.14,137.5,USD,1.00000
309001,1,2023-06-17,2023-06-23,1743097,999999,1661,1,5.5,4.84,2.8,USD,1.00000
309001,2,2023-06-17,2023-06-23,1743097,999999,424,7,269.95,269.95,137.63,USD,1.00000
309002,0,2023-06-17,2023-06-17,788361,290,1695,7,4.98,4.4322,2.54,EUR,0.91191
309002,1,2023-06-17,2023-06-17,788361,290,452,7,219.95,219.95,112.14,EUR,0.91191
309002,2,2023-06-17,2023-06-17,788361,290,509,5,139,120.93,70.87,EUR,0.91191
309003,0,2023-06-17,2023-06-19,125304,999999,1621,4,12.99,11.5611,6.62,AUD,1.45367
309003,1,2023-06-17,2023-06-19,125304,999999,1345,3,22,22,10.12,AUD,1.45367
309004,0,2023-06-17,2023-06-17,1200073,490,442,1,269.9,269.9,137.6,USD,1.00000
309004,1,2023-06-17,2023-06-17,1200073,490,1014,3,129,129,59.32,USD,1.00000
309004,2,2023-06-17,2023-06-17,1200073,490,820,3,25.5,22.44,13,USD,1.00000
309004,3,2023-06-17,2023-06-17,1200073,490,538,7,99,99,50.47,USD,1.00000
309005,0,2023-06-17,2023-06-24,1802,999999,1084,1,646,581.4,214.03,AUD,1.45367
309005,1,2023-06-17,2023-06-24,1802,999999,161,2,1592.2,1401.136,527.53,AUD,1.45367
309200,0,2023-06-19,2023-06-22,444550,999999,1684,10,16.89,16.89,5.6,EUR,0.91558
309200,1,2023-06-19,2023-06-22,444550,999999,2466,1,30,27,15.29,EUR,0.91558
309200,2,2023-06-19,2023-06-22,444550,999999,1633,6,13.89,13.89,6.39,EUR,0.91558
309200,3,2023-06-19,2023-06-22,444550,999999,1372,7,35.99,35.6301,16.55,EUR,0.91558
309201,0,2023-06-19,2023-06-20,1826392,999999,174,1,129.9,129.9,43.04,USD,1.00000
309201,1,2023-06-19,2023-06-20,1826392,999999,1596,7,12.66,12.66,5.82,USD,1.00000
309300,0,2023-06-20,2023-06-20,1746619,670,1389,1,35.99,35.99,16.55,USD,1.00000
309301,0,2023-06-20,2023-06-21,1587451,999999,1374,7,16,16,8.16,USD,1.00000
309301,1,2023-06-20,2023-06-21,1587451,999999,1637,2,17.99,16.5508,8.27,USD,1.00000
309301,2,2023-06-20,2023-06-21,1587451,999999,1132,2,627,551.76,207.74,USD,1.00000
309302,0,2023-06-20,2023-06-20,1632780,430,1555,4,368,364.32,121.93,USD,1.00000
309400,0,2023-06-21,2023-06-22,1881974,999999,423,6,599,599,275.46,USD,1.00000
309400,1,2023-06-21,2023-06-22,1881974,999999,436,1,369,339.48,188.13,USD,1.00000
309400,2,2023-06-21,2023-06-22,1881974,999999,681,5,121,121,55.64,USD,1.00000
309401,0,2023-06-21,2023-06-21,1336719,510,128,4,143.4,143.4,73.11,USD,1.00000
309402,0,2023-06-21,2023-06-21,176790,50,470,2,129,119.97,65.77,AUD,1.47890
309402,1,2023-06-21,2023-06-21,176790,50,320,1,699,699,321.44,AUD,1.47890
309403,0,2023-06-21,2023-06-21,565873,210,301,1,319,280.72,162.64,EUR,0.91550
309403,1,2023-06-21,2023-06-21,565873,210,409,1,326,286.88,166.2,EUR,0.91550
309403,2,2023-06-21,2023-06-21,565873,210,435,1,269.95,237.556,137.63,EUR,0.91550
309403,3,2023-06-21,2023-06-21,565873,210,1565,3,255,221.85,117.27,EUR,0.91550
309500,0,2023-06-22,2023-06-23,947219,999999,1441,3,200,176,91.97,GBP,0.78393
309501,0,2023-06-22,2023-06-28,1765345,999999,353,5,384.9,384.9,196.23,USD,1.00000
309502,0,2023-06-22,2023-06-24,1791411,999999,145,5,2899.99,2899.99,960.82,USD,1.00000
309503,0,2023-06-22,2023-06-24,1938571,999999,1806,1,32,30.72,16.31,USD,1.00000
309503,1,2023-06-22,2023-06-24,1938571,999999,1915,2,3199.99,2783.9913,1060.22,USD,1.00000
309503,2,2023-06-22,2023-06-24,1938571,999999,1442,2,529,460.23,175.27,USD,1.00000
309600,0,2023-06-23,2023-06-26,395407,999999,615,2,229,201.52,116.75,CAD,1.32121
309600,1,2023-06-23,2023-06-26,395407,999999,1617,5,57.99,57.99,26.67,CAD,1.32121
309600,2,2023-06-23,2023-06-26,395407,999999,92,3,149.99,149.99,49.69,CAD,1.32121
309600,3,2023-06-23,2023-06-26,395407,999999,2100,3,1475,1268.5,488.7,CAD,1.32121
309601,0,2023-06-23,2023-06-24,164500,999999,2250,9,119.99,107.991,61.17,AUD,1.49623
309601,1,2023-06-23,2023-06-24,164500,999999,1710,3,70.13,70.13,32.25,AUD,1.49623
309601,2,2023-06-23,2023-06-24,164500,999999,527,2,99,99,50.47,AUD,1.49623
309601,3,2023-06-23,2023-06-24,164500,999999,1628,2,13.89,13.89,6.39,AUD,1.49623
309602,0,2023-06-23,2023-06-25,1146526,999999,1369,3,43.81,39.429,20.15,GBP,0.78536
309602,1,2023-06-23,2023-06-25,1146526,999999,1503,4,269,266.31,123.7,GBP,0.78536
309602,2,2023-06-23,2023-06-25,1146526,999999,426,5,499.9,464.907,254.86,GBP,0.78536
309700,0,2023-06-24,2023-06-26,1520454,999999,1577,2,219,212.43,72.56,USD,1.00000
309700,1,2023-06-24,2023-06-26,1520454,999999,1479,5,310,310,142.56,USD,1.00000
309700,2,2023-06-24,2023-06-26,1520454,999999,1486,7,288,256.32,132.44,USD,1.00000
309701,0,2023-06-24,2023-06-25,944192,999999,1620,2,60.99,60.99,28.05,GBP,0.78536
309701,1,2023-06-24,2023-06-25,944192,999999,1951,4,3199.99,2783.9913,1060.22,GBP,0.78536
309701,2,2023-06-24,2023-06-25,944192,999999,287,1,399,351.12,183.49,GBP,0.78536
309702,0,2023-06-24,2023-06-24,871775,330,1596,4,12.66,11.1408,5.82,EUR,0.91878
309702,1,2023-06-24,2023-06-24,871775,330,1135,3,328,301.76,150.84,EUR,0.91878
309702,2,2023-06-24,2023-06-24,871775,330,2488,1,14.99,13.0413,7.64,EUR,0.91878
309702,3,2023-06-24,2023-06-24,871775,330,1587,5,17.99,17.8101,8.27,EUR,0.91878
309702,4,2023-06-24,2023-06-24,871775,330,1589,6,9.99,8.7912,5.09,EUR,0.91878
309702,5,2023-06-24,2023-06-24,871775,330,914,2,95.9,83.433,44.1,EUR,0.91878
309702,6,2023-06-24,2023-06-24,871775,330,1510,5,129,113.52,65.77,EUR,0.91878
309703,0,2023-06-24,2023-06-28,463258,999999,2340,9,79.95,69.5565,40.76,EUR,0.91878
309703,1,2023-06-24,2023-06-28,463258,999999,88,2,149.99,149.99,49.69,EUR,0.91878
309704,0,2023-06-24,2023-06-28,1175742,999999,1444,1,230,230,105.77,GBP,0.78536
309704,1,2023-06-24,2023-06-28,1175742,999999,424,5,269.95,269.95,137.63,GBP,0.78536
309704,2,2023-06-24,2023-06-28,1175742,999999,1649,6,259.99,231.3911,86.14,GBP,0.78536
309705,0,2023-06-24,2023-06-26,525750,999999,427,2,469,469,215.68,EUR,0.91878
309900,0,2023-06-26,2023-07-01,423876,999999,336,8,699,699,321.44,EUR,0.91592
309900,1,2023-06-26,2023-07-01,423876,999999,1746,2,109,107.91,36.11,EUR,0.91592
309901,0,2023-06-26,2023-06-29,1797363,999999,1919,2,279.99,246.3912,142.75,USD,1.00000
310000,0,2023-06-27,2023-06-27,1512011,510,1425,4,529,491.97,175.27,USD,1.00000
310001,0,2023-06-27,2023-07-02,1409809,999999,1438,6,290,263.9,133.36,USD,1.00000
310001,1,2023-06-27,2023-07-02,1409809,999999,1504,3,208,208,95.65,USD,1.00000
310001,2,2023-06-27,2023-07-02,1409809,999999,421,5,469,450.24,215.68,USD,1.00000
310001,3,2023-06-27,2023-07-02,1409809,999999,1023,4,188.5,188.5,86.68,USD,1.00000
310001,4,2023-06-27,2023-07-02,1409809,999999,389,2,599,521.13,275.46,USD,1.00000
310002,0,2023-06-27,2023-06-27,1306869,540,2514,9,129.99,114.3912,43.07,USD,1.00000
310002,1,2023-06-27,2023-06-27,1306869,540,1660,7,289.99,252.2913,96.08,USD,1.00000
310100,0,2023-06-28,2023-06-30,1880861,999999,74,1,37.95,37.95,17.45,USD,1.00000
310100,1,2023-06-28,2023-06-30,1880861,999999,1653,1,109.99,97.8911,56.08,USD,1.00000
310100,2,2023-06-28,2023-06-30,1880861,999999,1425,5,529,460.23,175.27,USD,1.00000
310101,0,2023-06-28,2023-07-01,814311,999999,1656,2,159.99,145.5909,73.57,EUR,0.91424
310101,1,2023-06-28,2023-07-01,814311,999999,649,2,91,91,46.39,EUR,0.91424
310102,0,2023-06-28,2023-06-28,127988,40,1683,3,4.99,4.4411,2.54,AUD,1.51079
310103,0,2023-06-28,2023-07-02,500032,999999,1699,2,6.88,6.88,3.16,EUR,0.91424
310103,1,2023-06-28,2023-07-02,500032,999999,944,4,129,129,59.32,EUR,0.91424
310103,2,2023-06-28,2023-07-02,500032,999999,1577,3,219,194.91,72.56,EUR,0.91424
310103,3,2023-06-28,2023-07-02,500032,999999,2502,2,9.99,8.991,5.09,EUR,0.91424
310200,0,2023-06-29,2023-06-29,531091,220,2240,6,268.5,247.02,123.47,EUR,0.91424
310201,0,2023-06-29,2023-06-29,591394,270,1366,3,32.99,28.7013,15.17,EUR,0.91424
310201,1,2023-06-29,2023-06-29,591394,270,1581,1,219,203.67,72.56,EUR,0.91424
310202,0,2023-06-29,2023-06-29,1547099,620,1456,5,301,273.91,138.42,USD,1.00000
310202,1,2023-06-29,2023-06-29,1547099,620,826,1,16.9,14.703,8.62,USD,1.00000
310203,0,2023-06-29,2023-07-02,951939,999999,1403,3,47.44,47.44,21.82,GBP,0.78991
310203,1,2023-06-29,2023-07-02,951939,999999,1583,1,13.89,12.501,6.39,GBP,0.78991
310203,2,2023-06-29,2023-07-02,951939,999999,2513,2,129.99,116.991,43.07,GBP,0.78991
310300,0,2023-06-30,2023-07-04,1247464,999999,1620,1,60.99,54.2811,28.05,USD,1.00000
310300,1,2023-06-30,2023-07-04,1247464,999999,1460,8,300,264,137.96,USD,1.00000
310301,0,2023-06-30,2023-07-03,1003127,999999,1687,1,6.88,6.0544,3.16,GBP,0.78988
310301,1,2023-06-30,2023-07-03,1003127,999999,1680,3,6.99,6.1512,3.56,GBP,0.78988
310301,2,2023-06-30,2023-07-03,1003127,999999,133,3,349.95,332.4525,160.93,GBP,0.78988
310302,0,2023-06-30,2023-07-02,1616160,999999,444,7,919,919,304.48,USD,1.00000
310302,1,2023-06-30,2023-07-02,1616160,999999,338,1,1199,1187.01,397.25,USD,1.00000
310302,2,2023-06-30,2023-07-02,1616160,999999,2498,8,23.72,20.6364,12.09,USD,1.00000
310400,0,2023-07-01,2023-07-01,1227683,500,454,1,269.9,237.512,137.6,USD,1.00000
310401,0,2023-07-01,2023-07-05,2091717,999999,1269,1,49.96,43.9648,25.47,USD,1.00000
310402,0,2023-07-01,2023-07-01,1040664,420,440,2,219.95,211.152,112.14,GBP,0.78988
310402,1,2023-07-01,2023-07-01,1040664,420,1654,1,259.99,226.1913,86.14,GBP,0.78988
310403,0,2023-07-01,2023-07-02,1755883,999999,826,4,16.9,16.9,8.62,USD,1.00000
310403,1,2023-07-01,2023-07-02,1755883,999999,2042,1,94.99,94.99,48.43,USD,1.00000
310404,0,2023-07-01,2023-07-04,545319,999999,1572,1,57.99,57.99,26.67,EUR,0.92030
310404,1,2023-07-01,2023-07-04,545319,999999,419,1,369,369,188.13,EUR,0.92030
310404,2,2023-07-01,2023-07-04,545319,999999,1578,2,219,192.72,72.56,EUR,0.92030
310404,3,2023-07-01,2023-07-04,545319,999999,1642,4,57.88,57.88,26.62,EUR,0.92030
310405,0,2023-07-01,2023-07-03,349842,999999,2497,2,9.99,8.8911,5.09,CAD,1.32662
310600,0,2023-07-03,2023-07-05,232949,999999,1634,2,9.99,9.0909,5.09,CAD,1.32498
310601,0,2023-07-03,2023-07-04,1578537,999999,355,1,363.5,363.5,185.32,USD,1.00000
310700,0,2023-07-04,2023-07-04,1495770,550,1567,2,389,389,128.88,USD,1.00000
310700,1,2023-07-04,2023-07-04,1495770,550,381,2,699,699,321.44,USD,1.00000
310701,0,2023-07-04,2023-07-06,210961,999999,1768,1,34,31.28,15.64,CAD,1.32198
310701,1,2023-07-04,2023-07-06,210961,999999,1587,2,17.99,16.7307,8.27,CAD,1.32198
